"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9사(지리)04-01]","다양한 지리 정보와 매체를 활용하여 아프리카의 국가와 주요 도시의 위치를 파악하고 자연환경의 특성을 지도로 표현한다.","아프리카","중학교","","","","다양한 지리 정보와 매체를 활용하여 아프리카의 국가와 주요 도시의 위치를 파악하고, 자연환경의 특성을 지리적으로 시각화하여 표현할 수 있다.","다양한 지리 정보와 매체를 활용하여 아프리카의 국가와 주요 도시의 위치를 파악하고, 자연환경의 특성을 지도로 표현할 수 있다.","다양한 지리 정보와 매체를 활용하여 아프리카의 국가와 주요 도시의 위치를 파악하고, 자연환경의 특성을 지도에 표시할 수 있다.","지리 정보와 매체를 활용하여 아프리카의 국가와 주요 도시의 위치를 파악하고 자연환경의 특성을 지도를 통해 확인할 수 있다.","지리 정보와 매체를 활용하여 아프리카의 국가와 주요 도시의 위치, 자연환경의 특성을 확인할 수 있다.","",""
"[9사(지리)04-02]","아프리카의 지리적 특성에 기반한 다양한 문화와 지역 잠재력을 탐구하고, 아프리카에 대한 자신의 인식을 성찰한다.","아프리카","중학교","","","","아프리카의 지리적 특성에 기반한 문화 다양성과 지역 잠재력을 탐구하고, 아프리카에 대한 자신의 인식을 성찰하며 다문화 감수성을 기를 수 있다.","아프리카의 지리적 특성에 기반한 문화 다양성과 지역 잠재력을 조사하고, 아프리카에 대한 자신의 인식을 성찰할 수 있다.","아프리카의 지리적 특성에 기반한 다양한 문화와 지역 잠재력을 탐색하고, 아프리카에 대한 자신의 인식을 표현할 수 있다.","아프리카의 지리적 특성과 다양한 문화를 이해하고 아프리카에 대한 자신의 인식을 표현할 수 있다.","아프리카의 지리적 특성 및 다양한 문화를 알고 아프리카 대륙에 관심을 가질 수 있다.","",""
"[9사(지리)04-03]","지속가능한 발전을 위한 아프리카 각 지역의 노력과 세계 다양한 주체들의 협력 사례를 조사하고, 세계시민으로서 우리가 참여할 수 있는 방안을 모색한다.","아프리카","중학교","","","","지속가능한 발전을 위한 아프리카 각 지역의 노력과 세계 다양한 주체들의 협력 사례를 탐구하고, 세계시민으로서 우리가 참여하고 실천할 수 있는 다양한 행동 방안을 제안할 수 있다.","지속가능한 발전을 위한 아프리카 각 지역의 노력과 세계 다양한 주체들의 협력 사례를 조사하고, 세계시민으로서 우리가 참여하고 실천할 수 있는 방안을 모색할 수 있다.","지속가능한 발전을 위한 아프리카 각 지역의 노력과 세계 다양한 주체들의 협력 사례를 탐색하고, 세계시민으로서 우리가 참여할 수 있는 방안을 모색할 수 있다.","지속가능한 발전을 위한 아프리카 각 지역의 최근 변화상을 파악하고, 세계시민으로서 참여 방안에 대해 관심을 가질 수 있다.","지속가능한 발전을 위한 아프리카 각 지역의 최근 변화상을 인식하고, 세계시민으로서 참여 방안에 대해 관심을 가질 수 있다.","",""
"[9사(지리)05-01]","다양한 지리 정보와 매체를 활용하여 아메리카의 국가와 주요 도시의 위치를 파악하고 자연환경의 특성을 지도로 표현한다.","아메리카","중학교","","","","다양한 지리 정보와 매체를 활용하여 아메리카의 국가와 주요 도시의 위치를 파악하고, 자연환경의 특성을 지리적으로 시각화하여 표현할 수 있다.","다양한 지리 정보와 매체를 활용하여 아메리카의 국가와 주요 도시의 위치를 파악하고, 자연환경의 특성을 지도로 표현할 수 있다.","다양한 지리 정보와 매체를 활용하여 아메리카의 국가와 주요 도시의 위치를 파악하고, 자연환경의 특성을 지도에 표시할 수 있다.","지리 정보와 매체를 활용하여 아메리카의 국가와 주요 도시의 위치를 파악하고 자연환경의 특성을 지도를 통해 확인할 수 있다.","지리 정보와 매체를 활용하여 아메리카의 국가와 주요 도시의 위치, 자연환경의 특성을 확인할 수 있다.","",""
"[9사(지리)05-02]","다양한 민족 (인종)으로 구성된 아메리카의 인구 특징을 살펴보고, 사례를 들어 아메리카의 문화 혼종성을 설명한다.","아메리카","중학교","","","","민족(인종)의 관점에서 아메리카의 인구 특징을 분석하고, 아메리카의 문화 혼종성 사례를 조사하며, 다양한 관점에서 아메리카의 문화적 특징을 파악하여 설명할 수 있다.","민족(인종)의 관점에서 아메리카의 인구 특징을 분석하고, 아메리카의 문화 혼종성 사례를 조사하며, 아메리카의 문화적 특징을 파악할 수 있다.","다양한 민족(인종)으로 구성된 아메리카의 인구 특징을 파악하고, 아메리카의 문화 혼종성에 대한 다양한 사례를 탐색할 수 있다.","다양한 민족(인종)으로 구성된 아메리카의 인구 특징을 이해하고, 아메리카의 문화 혼종성 사례를 조사할 수 있다.","다양한 민족(인종)으로 구성된 아메리카의 인구 구성을 통해 아메리카의 문화 혼종성을 알 수 있다.","",""
"[9사(지리)05-03]","초국적 기업의 글로벌 생산 체제에 대한 이해를 바탕으로, 초국적 기업의 아메리카 지역 내 입지와 해외 이전의 이유, 그에 따른 해당 지역의 변화를 분석한다.","아메리카","중학교","","","","초국적 기업의 글로벌 생산 체제를 이해하고, 아메리카 지역 내 초국적 기업의 입지 변화를 분석하여 초국적 기업의 입지 변화가 해당 지역에 미치는 영향을 설명할 수 있다.","초국적 기업의 글로벌 생산 체제를 이해하고, 아메리카 지역 내 초국적 기업을 조사하여 초국적 기업의 입지 변화가 해당 지역에 미치는 영향을 파악할 수 있다.","초국적 기업의 글로벌 생산 체제를 이해하고, 아메리카 지역 내 초국적 기업의 입지에 따른 지역 변화 사례를 조사하여 제시할 수 있다.","초국적 기업의 글로벌 생산 체제를 알고, 아메리카 지역 내 초국적 기업의 입지와 해외 이전의 이유, 그에 따른 해당 지역의 변화를 이해할 수 있다.","초국적 기업의 글로벌 생산 체제를 알고, 아메리카 지역 내 초국적 기업의 입지와 해외 이전의 이유를 이해할 수 있다.","",""
"[9사(지리)06-01]","다양한 지리 정보와 매체를 활용하여 오세아니아의 국가와 주요 도시의 위치, 자연환경의 특성을 파악하고, 자원 수출을 중심으로 세계 다른 지역과의 상호연계성을 탐색한다.","오세아니아와 극지방","중학교","","","","다양한 지리 정보와 매체를 활용하여 오세아니아의 국가와 주요 도시의 위치 및 자연환경의 특성을 파악하고, 자원 수출의 측면에서 세계 다른 지역 간의 연계 및 공간적 상호작용을 탐구할 수 있다.","다양한 지리 정보와 매체를 활용하여 오세아니아의 국가와 주요 도시의 위치 및 자연환경의 특성을 파악하고, 자원 수출의 측면에서 세계 다른 지역 간의 상호연계성을 조사할 수 있다.","다양한 지리 정보와 매체를 활용하여 오세아니아의 국가와 주요 도시의 위치 및 자연환경의 특성을 파악하고, 자원 수출을 중심으로 세계 다른 지역 간의 상호 교류 현황을 탐색할 수 있다.","매체를 활용하여 오세아니아의 국가와 주요 도시의 위치를 알고, 자연환경의 특성을 파악하여 자원 수출을 중심으로 세계 다른 지역과 상호 작용하고 있음을 이해할 수 있다.","매체를 활용하여 오세아니아의 국가와 주요 도시의 위치, 자연환경의 특성을 알고, 자원을 소재로 세계 다른 지역과 연계되어 있음을 인식할 수 있다.","",""
"[9사(지리)06-02]","태평양 지역이 겪고 있는 환경 문제를 조사하고 그 해결에 참여할 수 있는 방안을 제안한다.","오세아니아와 극지방","중학교","","","","태평양 지역이 겪고 있는 환경 문제의 사례를 파악하여 그에 따른 해결 방안을 탐구하고, 우리의 삶을 지구적 관점에서 인식하며, 당면한 문제를 해결하기 위해 행동할 수 있는 세계시민 의식을 함양할 수 있다.","태평양 지역이 겪고 있는 환경 문제의 사례를 파악하여 그에 따른 해결 방안을 탐구하고, 우리의 삶을 지구적 관점에서 인식하며, 당면한 문제를 해결하기 위한 참여 방안을 모색하여 제안할 수 있다.","태평양 지역이 겪고 있는 환경 문제의 사례를 조사하고, 우리의 삶이 다른 지역의 삶에 영향을 미칠 수 있음을 인식하며, 당면한 문제의 해결에 참여하는 방안을 모색할 수 있다.","태평양 지역이 겪고 있는 다양한 환경 문제를 탐색하고, 우리의 삶이 다른 지역의 삶에 영향을 미칠 수 있음을 인식하며, 당면한 문제의 해결에 참여하여야 함을 이해할 수 있다.","태평양 지역이 겪고 있는 환경 문제를 인식하고, 우리의 삶이 다른 지역의 삶에 영향을 미칠 수 있음을 인식할 수 있다.","",""
"[9사(지리)06-03]","극지방의 지리적 중요성과 지역 개발을 둘러싼 다양한 이해관계를 살펴보고, 이에 대한 자신과 상대방의 의견을 비판적으로 검토한다.","오세아니아와 극지방","중학교","","","","극지방의 지리적 중요성과 지역 개발을 둘러싼 다양한 이해관계를 탐구하고, 극지방의 지리적 이슈에 대한 자신과 상대방의 의견을 비판적으로 검토하여 평가할 수 있다.","극지방의 지리적 중요성과 지역 개발을 둘러싼 다양한 이해관계를 조사하고, 극지방의 지리적 이슈에 대한 자신과 상대방의 의견을 비판적으로 검토하고 분석할 수 있다.","극지방의 지리적 중요성과 지역 개발을 둘러싼 다양한 이해관계를 탐색하고, 이에 대한 자신과 상대방의 의견을 검토하여 제시할 수 있다.","극지방의 지리적 중요성과 관련한 사실 및 정보를 살펴보고, 이에 대한 다양한 의견이 있음을 이해할 수 있다.","극지방의 지리적 중요성에 대해 인식하고, 이에 대해 관심을 가질 수 있다.","",""
"[9사(지리)07-01]","우리 국토의 위치와 영역에 대한 이해를 바탕으로 세계 속에서 우리나라의 위치를 지정학, 지경학적 측면에서 탐색한다.","대한민국, 우리가 살아가는 곳","중학교","","","","우리 국토의 위치 및 공간적 범위를 설명하고, 지정학, 지경학적 측면에서 우리 국토의 위치 특성을 탐구하여 우리나라의 위치가 갖는 가변적이고 종합적인 의미를 도출할 수 있다.","우리 국토의 위치 및 공간적 범위를 설명하고, 지정학, 지경학적 측면에서 우리 국토의 위치 특성을 조사할 수 있다.","우리 국토의 위치 및 공간적 범위를 제시하고, 지정학, 지경학적 측면에서 우리 국토의 위치 특성을 탐색할 수 있다.","우리 국토의 위치 및 공간적 범위의 의미를 알고 지도에 표시할 수 있다.","우리 국토의 위치 및 공간적 범위를 지도에서 확인할 수 있다.","",""
"[9사(지리)07-02]","우리나라 행정구역과 주요 도시의 위치를 파악하고, 자신이 살고 있는 곳의 장소성과 장소감을 표현한다.","대한민국, 우리가 살아가는 곳","중학교","","","","다양한 수준의 행정구역을 지역 범위의 경계로서 인식하고, 여러 기능이 집중되는 우리나라 주요 도시의 위치를 파악할 수 있으며, 자신이 살고 있는 곳에 대해 장소감을 표현하고 장소애를 느낄 수 있다.","다양한 수준의 행정구역과 주요 도시들의 위치를 파악할 수 있으며, 자신이 살고 있는 곳에 대해 장소감을 표현하고 장소애를 느낄 수 있다.","다양한 수준의 행정구역과 주요 도시들의 위치를 파악할 수 있으며, 자신이 살고 있는 곳에 대해 장소감을 표현할 수 있다.","다양한 행정구역과 도시들의 위치를 확인할 수 있으며, 자신이 살고 있는 곳에 대해 장소감을 표현할 수 있다.","다양한 행정구역과 도시들의 위치를 확인할 수 있으며, 자신이 살고 있는 곳에 대해 관심을 가질 수 있다.","",""
"[9사(지리)07-03]","다양한 지리 정보와 매체를 활용하여 우리 지역의 문제를 선정하고 지리적으로 시각화한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","대한민국, 우리가 살아가는 곳","중학교","","","","우리가 사는 지역의 다양한 지리 정보를 수집 및 분석하여 지리적 문제를 발견하고, 그 내용을 효과적으로 표현할 수 있는 매체를 통해 지리적으로 시각화하며, 우리 지역을 더 나은 삶터로 만들기 위한 방안을 제시하고 실천으로 옮길 수 있다.","우리가 사는 지역의 다양한 지리 정보를 수집하여 지리적 문제를 발견하고, 그 내용을 효과적으로 표현할 수 있는 매체를 통해 지리적으로 시각화하고, 우리 지역을 더 나은 삶터로 만들기 위한 방안을 모색할 수 있다.","우리가 사는 지역의 다양한 지리 정보를 수집하여 발견한 지리적 문제를 지도에 표시하고, 그 내용을 설명할 수 있으며, 우리 지역에 대한 관심을 높일 수 있다.","우리가 사는 지역의 지리적 문제를 조사하여 다양한 사례를 들어 제시하고, 우리 지역에 대한 관심을 가질 수 있다.","우리가 사는 지역의 지리적 문제를 선정하고 우리 지역에 대한 관심을 가질 수 있다.","",""
"[9사(지리)08-01]","우리나라 주요 산지･하천･해안 지형의 위치와 특성을 파악하고, 매력적인 지형 경관을 탐색하여 우리 국토의 아름다움을 느낀다.","우리나라의 자연환경과 인간 생활","중학교","","","","우리나라 주요 산지･하천･해안 지형의 위치 및 특성을 파악하고, 지형의 특징과 형성 과정의 탐색을 통하여 우리나라 지형 경관의 아름다움과 생태적 가치를 느끼고 표현하며, 우리 국토를 소중하게 여기는 태도를 가질 수 있다.","우리나라 주요 산지･하천･해안 지형의 위치 및 특성을 파악하고, 지형의 특징 및 형성 과정의 탐색을 통하여 우리나라 지형 경관의 아름다움과 생태적 가치를 느끼고 표현할 수 있다.","우리나라 주요 산지･하천･해안 지형의 위치 및 특성을 파악하고, 우리나라 지형 경관의 아름다움과 생태적 가치를 느낄 수 있다.","우리나라 주요 산지･하천･해안 지형의 위치를 파악하고, 우리나라 지형 경관의 아름다움을 느낄 수 있다.","우리나라 주요 산지･하천･해안 지형을 찾아보고, 우리나라의 지형 경관에 대한 관심을 가질 수 있다.","",""
"[9사(지리)08-02]","우리나라의 계절별, 지역별 기후 특성 및 변화 양상을 파악하고, 기후변화에 대한 지역별 대응 노력을 조사한다.","우리나라의 자연환경과 인간 생활","중학교","","","","우리나라의 계절별, 지역별 기후 특성 및 기후변화 양상을 기후요소를 통해 파악하고 그에 따른 주민 생활 모습과 관련지어 설명할 수 있으며, 전 세계적인 기후변화에 대한 우리나라의 지역별 대응 노력을 조사하여 설명할 수 있다.","우리나라의 계절별, 지역별 기후 특성 및 기후변화 양상을 기후요소를 통해 설명하고, 전 세계적인 기후변화에 대한 우리나라의 지역별 대응 노력을 조사하여 설명할 수 있다.","우리나라의 계절별, 지역별 기후 특성 및 기후변화 양상을 제시하고, 기후변화에 따른 지역별 대응 노력을 다양한 사례를 통해 제시할 수 있다.","우리나라의 기후 특성 및 기후변화 양상을 제시하고, 기후변화에 따른 대응 노력을 다양한 사례를 통해 제시할 수 있다.","우리나라의 기후 특성을 제시하고, 기후변화에 따른 대응 노력을 특정 사례를 통해 제시할 수 있다.","",""
"[9사(지리)08-03]","우리나라 자연재해의 지리적 특성과 피해 최소화를 위한 노력을 파악하고, 일상생활 속 다양한 상황에서 자연재해 발생 시 자신의 대처 방안을 탐색한다.","우리나라의 자연환경과 인간 생활","중학교","","","","우리나라 자연재해의 지리적 특성을 지도와 다양한 매체를 통해 조사하고, 특정 지역에서 자연재해의 피해가 크게 나타나는 이유를 인문환경 및 자연환경과 관련지어 논리적으로 설명할 수 있으며, 자연재해로 인한 피해를 줄이고 다양한 자연재해 상황에서 안전을 확보할 수 있는 자신의 대처 방안을 탐색한다.","우리나라 자연재해의 지리적 특성을 설명하고, 특정 지역에서 자연재해의 피해가 크게 나타나는 이유를 인문환경 및 자연환경과 관련하여 분석할 수 있으며, 다양한 자연재해 상황에서 안전을 확보할 수 있는 자신의 대처 방안을 탐색한다.","우리나라 자연재해의 지리적 특성을 설명하고, 자연재해로 인한 피해를 줄이고 안전을 확보할 수 있는 자신의 대처 방안을 탐색하여 제시할 수 있다.","우리나라 자연재해의 발생 지역 및 피해를 조사하고, 자연재해로 인한 피해를 줄일 수 있는 다양한 방안의 사례를 제시할 수 있다.","우리나라 자연재해의 발생 지역 및 피해를 조사하고, 자연재해로 인한 피해를 줄일 수 있는 방안을 모색해 볼 수 있다.","",""
"[9사(지리)09-01]","다양한 지리 정보와 매체를 활용하여 중부 지역의 지리적 특성 및 매력적인 여행 장소들을 탐색한다.","중부 지역","중학교","","","","중부 지역의 다양한 지리적 특징이 드러나는 여행 장소를 선정하여 지리적으로 시각화하고, 이를 통해 지역의 인문 및 자연환경적 특성을 설명할 수 있다.","중부 지역의 지리적 특징이 드러나는 여행 장소를 선정하여 지리적으로 시각화하고, 이를 통해 지역의 특성을 설명할 수 있다.","중부 지역의 지리적 특징이 드러나는 여행 장소를 선정하여 지도에 표시할 수 있으며, 이를 통해 지역의 특성을 제시할 수 있다.","중부 지역의 여행 장소를 선정하여 지도에 표시할 수 있으며, 이를 통해 지역의 특성을 제시할 수 있다.","중부 지역의 여행 장소를 선정하고, 이를 통해 지역의 특성을 말할 수 있다.","",""
"[9사(지리)09-02]","수도권의 공간 구조를 파악하고, 인구･ 문화･경제적 측면을 중심으로 수도권의 변화 양상을 탐색한다.","중부 지역","중학교","","","","수도권의 다양한 공간적 상호작용을 분석하여 공간 구조의 특징을 설명할 수 있으며, 인구･문화･경제적 측면을 중심으로 수도권의 변화 전･후를 비교 및 분석하고, 우리의 삶에 미친 영향을 추론할 수 있다.","수도권의 다양한 공간적 상호작용을 분석하여 공간 구조의 특징을 설명할 수 있으며, 인구･문화･경제적 측면을 중심으로 수도권의 변화 전･후를 비교 및 분석할 수 있다.","수도권의 다양한 공간적 상호작용을 중심으로 공간 구조의 특징을 제시할 수 있으며, 다양한 자료를 수집하여 수도권의 변화 양상을 설명할 수 있다.","수도권의 다양한 공간적 상호작용 사례를 찾아 제시할 수 있으며, 여러 가지 자료를 수집하여 수도권의 변화 양상을 말할 수 있다.","수도권의 다양한 공간적 상호작용 사례를 찾아 제시할 수 있으며, 특정 사례를 들어 수도권의 변화를 말할 수 있다.","",""
"[9사(지리)09-03]","강원･충청 지역의 변화를 교통 발달과 수도권과의 관계를 중심으로 파악하고, 강원･충청 지역의 산업 변화와 지역경제 활성화를 위한 노력을 조사한다.","중부 지역","중학교","","","","교통의 발달 및 수도권과의 상호 작용 측면에서 강원･충청 지역의 변화 모습을 분석하여 지역 주민 생활에 미친 영향을 설명하고, 해당 지역의 산업 변화 사례를 조사하여 지역경제 활성화를 위한 노력을 추론할 수 있다.","교통의 발달 및 수도권과의 상호 작용 측면에서 강원･충청 지역의 변화 모습을 분석하여 설명하고, 해당 지역의 산업 변화 사례를 조사하여 지역경제 활성화를 위한 노력을 설명할 수 있다.","교통의 발달 및 수도권과의 상호 작용 측면에서 강원･충청 지역의 변화 모습을 조사하고, 해당 지역의 산업 변화와 지역경제 활성화를 위한 노력을 다양한 사례를 들어 제시할 수 있다.","교통의 발달 및 수도권과의 상호 작용의 측면에서 강원･충청 지역의 변화 사례를 제시하고, 특정 사례를 들어 해당 지역의 산업 변화와 지역 경제 활성화를 위한 노력을 말할 수 있다.","교통의 발달에 따른 강원･충청 지역의 변화를 인식하고, 해당 지역의 산업 변화와 지역 경제 활성화를 위한 노력의 사례를 찾을 수 있다.","",""
