"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[6국02-04]","문제 상황과 관련된 다양한 관점의 글을 읽고 이를 문제 해결에 활용한다.","읽기","초5-6","","","","문제 상황과 관련된 다양한 관점의 글을 읽고, 내용의 타당성과 유용성을 평가하여 문제 해결 방안을 마련하는 데 이를 활용할 수 있다.","문제 상황과 관련된 다양한 관점의 글을 읽고 문제 해결 방안을 마련하는 데 이를 활용할 수 있다.","문제 상황과 관련된 다양한 관점의 글을 읽고 문제 해결 방안을 마련하는 데 이를 제한적으로 활용한다.","","","",""
"[6국02-05]","긍정적인 읽기 동기를 형성하고 적극적으로 읽기에 참여하는 태도를 기른다.","읽기","초5-6","","","","읽기의 중요성과 가치를 인식하고, 긍정적인 읽기 동기를 형성하며 읽기 활동에 적극적이고 주도적으로 참여하는 태도를 지닌다.","긍정적인 읽기 동기를 형성하며 읽기 활동에 적극적으로 참여하는 태도를 지닌다.","긍정적인 읽기 동기 형성과 읽기 활동에 대한 참여가 제한적이다.","","","",""
"[6국03-01]","알맞은 내용을 선정하여 대상의 특성이 나타나게 설명하는 글을 쓴다.","쓰기","초5-6","","","","설명 대상의 특성을 드러내는 알맞은 내용을 선정하고, 이를 효과적으로 나타낼 수 있는 적절한 설명 방법을 활용하여 독자가 이해하기 쉽게 설명하는 글을 쓸 수 있다.","설명 대상의 특성을 드러내는 알맞은 내용을 선정하고 이를 나타낼 수 있는 설명 방법을 활용하여 설명하는 글을 쓸 수 있다.","설명 대상의 특성을 드러내는 내용을 일부 선정하고 이와 관련된 설명 방법을 부분적으로 활용하여 설명하는 글을 쓴다.","","","",""
"[6국03-02]","적절한 근거를 사용하고 인용의 출처를 밝히며 주장하는 글을 쓴다.","쓰기","초5-6","","","","주장을 뒷받침하는 이유와 적절한 근거를 들고 인용의 출처를 정확하게 밝히며 자신의 주장을 설득력 있게 제시하는 주장하는 글을 쓸 수 있다.","주장과 관련한 적절한 근거를 들고 인용의 출처를 밝히며 자신의 주장을 명확하게 제시하는 주장하는 글을 쓸 수 있다.","주장과 관련한 근거를 들고 인용의 출처를 부분적으로 밝히며 주장하는 글을 쓴다.","","","",""
"[6국03-03]","체험한 일에 대한 감상을 나타내는 글을 쓴다.","쓰기","초5-6","","","","체험한 일과 이에 대한 감상을 풍부하게 나타내는 글을 쓸 수 있다.","체험한 일에 대한 감상을 나타내는 글을 쓸 수 있다.","일상의 체험에 대한 감상을 일부 나타내는 글을 쓴다.","","","",""
"[6국03-04]","독자와 매체를 고려하여 내용을 생성하고 표현하며 글을 쓴다.","쓰기","초5-6","","","","독자와 매체와 같은 쓰기의 상황 맥락을 전체적으로 고려하여 적절한 내용을 생성하고 효과적으로 표현하며 글을 쓸 수 있다.","독자와 매체와 같은 쓰기의 상황 맥락을 고려하여 내용을 생성하고 표현하며 글을 쓸 수 있다.","독자 또는 매체를 고려하여 내용을 일부 생성하고 표현하며 글을 쓴다.","","","",""
"[6국03-05]","쓰기 과정을 점검·조정하며 글을 쓰고, 글 전체를 대상으로 통일성 있게 고쳐 쓴다.","쓰기","초5-6","","","","쓰기 과정을 능동적으로 점검‧조정하며 글을 쓸 수 있고, 다양한 유형의 글에 대해 글 전체의 내용과 표현을 통일성 있게 효과적으로 고쳐 쓸 수 있다.","쓰기 과정을 점검‧조정하며 글을 쓸 수 있고, 글 전체의 내용과 표현을 통일성 있게 고쳐 쓸 수 있다.","쓰기 과정을 부분적으로 점검하면서 글을 쓰고, 일부 유형의 글에 대해 글 전체의 내용이나 표현을 통일성 있게 고쳐 쓴다.","","","",""
"[6국03-06]","쓰기에 적극적으로 참여하며 자신의 글을 독자와 공유하는 태도를 지닌다.","쓰기","초5-6","","","","쓰기 맥락을 고려하여 쓰기에 적극적이고 주도적으로 참여하며 자신의 글을 다양한 독자와 공유하는 태도를 지닌다.","쓰기 맥락을 고려하여 쓰기에 적극적으로 참여하며 자신의 글을 독자와 공유하는 태도를 지닌다.","쓰기에 참여하며 자신의 글을 독자와 공유하려는 태도를 지닌다.","","","",""
"[6국04-01]","음성 언어 및 문자 언어의 특성을 이해하고 다양한 매체 자료에서 표현 효과를 평가한다.","문법","초5-6","","","","음성 언어 및 문자 언어의 특성을 분석하고 다양한 매체 자료에서 표현 효과를 종합적으로 평가할 수 있다.","음성 언어 및 문자 언어의 특성을 이해하고 매체 자료에서 표현 효과를 분석할 수 있다.","음성 언어와 문자 언어의 특성을 확인하고 매체 자료에서 표현 효과를 제한적으로 이해한다.","","","",""
"[6국04-02]","표준어와 방언의 기능을 파악하고 언어 공동체와 국어생활과의 관계를 이해한다.","문법","초5-6","","","","표준어와 방언의 다양한 기능을 분석하고 언어 공동체와 국어생활과의 관계를 종합적으로 이해할 수 있다.","표준어와 방언의 기능을 이해하고 언어 공동체와 국어생활과의 관계를 이해할 수 있다.","표준어와 방언의 기능을 확인하고 언어 공동체와 국어생활과의 관계를 제한적으로 이해한다.","","","",""
"[6국04-03]","고유어와 관용 표현의 쓰임과 가치를 이해하고 상황에 맞게 표현한다.","문법","초5-6","","","","고유어와 관용 표현의 다양한 쓰임과 가치를 분석하고 적절한 표현을 상황에 따라 효과적으로 활용할 수 있다.","고유어와 관용 표현의 쓰임과 가치를 이해하고 이를 상황에 따라 표현할 수 있다.","고유어와 관용 표현의 쓰임과 가치를 확인하고 일부를 상황에 따라 제한적으로 표현한다.","","","",""
"[6국04-04]","문장 성분을 이해하고 호응 관계가 올바른 문장을 구성한다.","문법","초5-6","","","","문장 성분을 분석하고 국어생활에서 호응 관계가 올바른 다양한 문장을 구성할 수 있다.","문장 성분을 이해하고 문장 성분이 호응 관계를 이루는 문장을 구성할 수 있다.","문장 성분을 확인하고 문장 성분이 호응 관계를 이루는 문장을 제한적으로 구성한다.","","","",""
"[6국04-05]","글과 담화에 쓰인 시간 표현을 이해하고 상황에 맞게 표현한다.","문법","초5-6","","","","글과 담화에 쓰인 다양한 시간 표현을 분석하고 적절한 표현을 상황에 따라 효과적으로 활용할 수 있다.","글과 담화에 쓰인 시간 표현을 이해하고 이를 상황에 따라 표현할 수 있다.","글과 담화에 쓰인 시간 표현을 확인하고 일부를 상황에 따라 제한적으로 표현한다.","","","",""
"[6국04-06]","글과 담화에 쓰인 단어 및 문장, 띄어쓰기를 민감하게 살펴 바르게 고치는 태도를 지닌다.","문법","초5-6","","","","국어생활에서 글과 담화에 쓰인 단어 및 문장, 띄어쓰기를 민감하게 점검하여 바르게 고치는 태도를 내면화한다.","글과 담화에 쓰인 단어 및 문장, 띄어쓰기를 점검하여 바르게 고치는 태도를 지닌다.","글과 담화에 쓰인 단어 및 문장, 띄어쓰기를 제한적으로 점검하고 바르게 고치는 것에 관심을 가진다.","","","",""
"[6국05-01]","작가의 의도를 생각하며 작품을 읽는다.","문학","초5-6","","","","작가의 의도를 적절하게 생각하며 작품을 깊이 있게 읽을 수 있다.","작가의 의도를 생각하며 작품을 읽을 수 있다.","작가의 의도를 부분적으로 생각하며 작품을 읽는다.","","","",""
"[6국05-02]","비유적 표현의 효과에 유의하여 작품을 감상한다.","문학","초5-6","","","","비유적 표현의 특성과 효과에 유의하여 작품을 즐겨 감상할 수 있다.","비유적 표현의 효과에 유의하여 작품을 감상할 수 있다.","비유에 대한 부분적인 이해를 바탕으로 비유적 표현을 찾으며 작품을 읽는다.","","","",""
"[6국05-03]","소설이나 극을 읽고 인물, 사건, 배경을 파악한다.","문학","초5-6","","","","인물, 사건, 배경에 대한 이해를 바탕으로 소설이나 극을 읽고 인물, 사건, 배경을 적절하게 정리할 수 있다.","인물, 사건, 배경에 대한 이해를 바탕으로 소설이나 극을 읽고 인물, 사건, 배경을 찾을 수 있다.","소설이나 극을 읽고 인물, 사건, 배경이 있음을 안다.","","","",""
"[6국05-04]","인상적인 부분을 중심으로 작품에 대한 의견을 나눈다.","문학","초5-6","","","","작품에서 인상적인 부분을 찾아 그 이유를 작품과 연결 지어 구체적으로 설명하고 다른 사람과 의견을 즐겨 나눌 수 있다.","작품에서 인상적인 부분을 찾아 그 이유를 말하면서 다른 사람과 의견을 나눌 수 있다.","작품에서 인상적인 부분을 찾아 자신의 의견을 말한다.","","","",""
"[6국05-05]","자신의 경험을 시, 소설, 극, 수필 등 적절한 갈래로 표현한다.","문학","초5-6","","","","일상생활에서의 경험을 시, 소설, 극, 수필 등의 적절한 갈래로 창의적으로 표현할 수 있다.","일상생활에서의 경험을 시, 소설, 극, 수필 등의 갈래로 표현할 수 있다.","일상생활에서의 경험을 시, 소설, 극, 수필 등의 갈래로 간단하게 표현한다.","","","",""
"[6국05-06]","작품을 읽고 자신의 삶과 연관 지어 성찰하는 태도를 지닌다.","문학","초5-6","","","","작품을 읽고 자신의 삶을 작품과 적절하게 연관 지어 탐색하고 적극적으로 성찰하는 태도를 지닌다.","작품을 읽고 자신의 삶을 작품과 연관 지어 탐색하고 성찰하는 태도를 지닌다.","작품을 읽고 연관된 자신의 경험을 떠올리는 태도를 지닌다.","","","",""
"[6국06-01]","정보 검색 도구를 활용하여 자신의 목적에 맞는 매체 자료를 찾는다.","매체","초5-6","","","","정보 검색 도구의 기능과 특성을 이해하고 적절한 정보 검색 전략을 활용하여 목적에 맞는 다양한 매체 자료를 찾고 활용할 수 있다.","정보 검색 도구의 기능이나 특성을 이해하고 정보 검색 도구를 활용하여 목적에 맞는 매체 자료를 찾을 수 있다.","정보 검색 도구를 활용하여 매체 자료를 찾는다.","","","",""
"[6국06-02]","뉴스 및 각종 정보 매체 자료의 신뢰성을 평가한다.","매체","초5-6","","","","정보 매체 자료의 신뢰성 평가 기준을 다각적으로 고려하여 뉴스 및 각종 정보 매체 자료의 신뢰성을 종합적으로 평가할 수 있다.","정보 매체 자료의 신뢰성 평가 기준에 따라 뉴스 및 각종 정보 매체 자료의 신뢰성을 평가할 수 있다.","뉴스나 정보 매체 자료의 신뢰성을 제한적으로 평가한다.","","","",""
"[6국06-03]","적합한 양식과 수용자의 반응을 고려하여 복합양식 매체 자료를 제작하고 공유한다.","매체","초5-6","","","","다양한 매체 및 매체 자료의 양식적 특성과 수용자의 반응을 적극적으로 고려하여 효과적인 복합양식 매체 자료를 제작하고 공유할 수 있다.","다양한 매체 및 매체 자료의 양식적 특성과 수용자의 반응을 고려하여 복합양식 매체 자료를 제작하고 공유할 수 있다.","다양한 매체 및 매체 자료의 양식적 특성을 제한적으로 고려하여 복합양식 매체 자료의 일부를 제작하고 공유한다.","","","",""
"[6국06-04]","자신의 매체 이용 양상에 대해 성찰한다.","매체","초5-6","","","","자신의 매체 이용 양상을 다양한 측면에서 성찰하고 바람직한 매체 이용 방법을 능동적으로 탐색할 수 있다.","자신의 매체 이용 양상을 성찰하고 바람직한 매체 이용 방법을 탐색할 수 있다.","자신의 매체 이용 양상을 떠올리고 바람직한 매체 이용 방법을 제한적으로 탐색한다.","","","",""
"[6사01-01]","우리나라 산지, 하천, 해안 지형의 위치를 확인하고 지형의 분포 특징을 탐구한다.","우리나라 국토 여행","초5-6","","","","우리나라 산지, 하천, 해안 지형의 위치를 다양한 자료를 이용하여 조사하고, 우리나라 지형 분포의 특징을 분석할 수 있다.","우리나라 산지, 하천, 해안 지형의 위치를 지도에서 찾고, 우리나라 지형 분포의 특징을 설명할 수 있다.","우리나라 산지, 하천, 해안 지형을 지도에서 찾고 우리나라 지형 분포의 특징을 말할 수 있다.","","","",""
"[6사01-02]","독도의 지리적 특성과 독도에 대한 역사 기록을 바탕으로 영토로서 독도의 중요성을 이해한다.","우리나라 국토 여행","초5-6","","","","독도의 지리적 특성을 분석하고, 주요 역사 기록을 탐구하여 영토로서 독도의 중요성과 가치를 설명할 수 있다.","독도의 지리적 특성과 독도에 대한 역사 기록을 조사하고, 독도의 중요성을 설명할 수 있다.","독도의 지리적 특성을 파악하고 독도에 대한 역사 기록을 제시하며, 독도의 중요성을 인식할 수 있다.","","","",""
"[6사02-01]","우리나라의 계절별 기후 특징을 자료에서 탐구하고, 기후변화로 인한 자연재해의 심각성을 이해한다.","우리나라 지리 탐구","초5-6","","","","자료를 바탕으로 우리나라의 계절별 기후 특징을 분석하고, 기후변화로 인해 나타나는 자연재해의 심각성을 설명하며 기후변화에 대응하기 위한 행동에 참여할 수 있다.","자료를 바탕으로 우리나라의 계절별 기후 특징을 조사하고, 기후변화로 인해 나타나는 자연재해의 심각성을 설명할 수 있다.","자료를 바탕으로 우리나라의 계절별 기후 특징을 인식하고, 기후변화로 인해 나타난 자연재해를 제시할 수 있다.","","","",""
"[6사02-02]","우리나라의 지역별 인구 분포의 특징을 알아보고, 이에 따른 문제점과 해결 방안을 탐색한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","우리나라 지리 탐구","초5-6","","","","우리나라 지역별 인구 분포의 특징을 분석하고, 이에 따른 문제점을 찾아 해결 방안을 조사하고 이와 관련된 사례를 설명할 수 있다.","우리나라 지역별 인구 분포의 특징을 설명하고, 이에 따른 문제점을 찾아 해결 방안을 조사할 수 있다.","우리나라 지역별 인구 분포의 특징을 나열하고, 이에 따른 문제점을 말할 수 있다.","","","",""
"[6사03-01]","일상 사례에서 법의 의미와 역할을 이해하고, 헌법에 규정된 인권이 일상생활에서 구현되는 사례를 조사하여 인권 친화적 태도를 기른다.","법과 인권의 보장","초5-6","","","","일상생활의 사례를 통해 법의 의미와 역할을 설명하고, 헌법에 규정된 인권이 일상생활에서 구현되는 사례를 조사하며 인권 존중을 실천할 수 있다.","일상생활의 사례와 관련지어 법의 의미와 역할을 이해하고, 헌법에 규정된 인권이 일상생활에서 구현되는 사례를 통해 인권을 존중하는 태도를 가진다.","일상의 사례에서 법의 의미와 역할을 살펴보고, 헌법에 규정된 인권이 일상생활에서 구현되는 사례를 말할 수 있다.","","","",""
"[6사03-02]","일상생활에서 인권이 침해되는 사례를 찾아 그 해결 방안을 탐색하고, 인권을 보호하는 활동에 참여한다.","법과 인권의 보장","초5-6","","","","일상생활에서 인권이 침해되는 사례를 분석하여 그 해결 방안을 제안하고, 인권을 보호하는 활동에 관심을 갖고 참여할 수 있다.","일상생활에서 인권이 침해되는 사례를 조사하여 그 해결 방안을 설명하고, 인권을 보호하는 활동에 참여할 수 있다.","인권이 침해된 사례에 대한 적절한 해결 방안을 제시하고, 인권을 보호하는 활동에 관심을 가진다.","","","",""
"[6사04-01]","선사 시대와 고조선의 유적과 유물을 활용하여 당시 사람들의 생활을 추론한다.","유적과 유물로 살펴본 옛 사람들의 생활","초5-6","","","","선사 시대와 고조선의 유적과 유물을 선정하여 특징을 분석하고, 이를 통해 당시 사람들의 생활 모습을 추론할 수 있다.","선사 시대와 고조선의 유적과 유물을 조사하여 당시 사람들의 생활 모습을 설명할 수 있다.","선사 시대와 고조선의 유적과 유물에 나타난 당시 사람들의 생활 모습을 짐작하여 말할 수 있다.","","","",""
"[6사04-02]","역사 기록이나 유적과 유물에 나타난 고대 사람들의 생각과 생활을 추론한다.","유적과 유물로 살펴본 옛 사람들의 생활","초5-6","","","","고대의 역사 기록이나 유적과 유물을 선정하여 특징을 분석하고, 이를 통해 고대 사람들의 생각과 생활 모습을 추론할 수 있다.","고대의 역사 기록이나 유적과 유물을 조사하여 고대 사람들의 생각과 생활 모습을 설명할 수 있다.","고대의 역사 기록이나 유적과 유물에 나타난 고대 사람들의 생각과 생활 모습을 짐작하여 말할 수 있다.","","","",""
"[6사04-03]","다양한 역사 자료를 활용하여 고려 시대 사회 모습과 사람들의 생활을 추론한다.","유적과 유물로 살펴본 옛 사람들의 생활","초5-6","","","","고려 시대의 다양한 역사 자료를 선정하여 특징을 분석하고, 이를 통해 고려 시대의 사회 모습과 사람들의 생활 모습을 추론할 수 있다.","고려 시대의 다양한 역사 자료를 조사하여 고려 시대의 사회 모습과 사람들의 생활 모습을 설명할 수 있다.","고려 시대의 역사 자료에 나타난 고려 시대의 사회 모습과 사람들의 생활 모습을 짐작하여 말할 수 있다.","","","",""
"[6사05-01]","조선 시대 사람들의 생각과 생활에 유교 문화가 미친 영향을 파악한다.","달라지는 시대, 변화하는 생활 모습","초5-6","","","","유교 문화가 조선 시대 사람들의 생각과 생활 모습에 미친 영향을 다양한 사례에 관한 분석을 통해 도출할 수 있다.","유교 문화가 조선 시대 사람들의 생각과 생활 모습에 미친 영향을 사례를 들어 설명할 수 있다.","유교 문화가 조선 시대 사람들의 생각과 생활 모습에 영향을 주었음을 인식할 수 있다.","","","",""
"[6사05-02]","조선 후기 사회･ 문화적 변화와 개항기 근대 문물 수용 과정에서 달라진 사람들의 생활을 이해한다.","달라지는 시대, 변화하는 생활 모습","초5-6","","","","조선 후기 사회･문화적 변화와 개항기 근대 문물 수용 과정을 보여주는 사례를 선정하고 분석하여 사람들의 달라진 생활 모습을 도출할 수 있다.","조선 후기 사회･문화적 변화와 개항기 근대 문물 수용 과정을 조사하여 사람들의 달라진 생활 모습을 설명할 수 있다.","조선 후기 사회･문화적 변화와 개항기 근대 문물 수용 과정을 살펴보며 사람들의 생활 모습이 달라졌음을 인식할 수 있다.","","","",""
"[6사06-01]","일제의 식민 통치와 이에 대한 저항이 사회와 생활에 미친 영향을 이해한다.","식민 통치와 저항, 전쟁이 바꾼 사회와 생활","초5-6","","","","일제의 식민 통치와 이에 대한 저항이 사회와 사람들의 생활 모습에 미친 영향을 다양한 사례를 통해 분석할 수 있다.","일제의 식민 통치와 이에 대한 저항이 사회와 사람들의 생활 모습에 미친 영향을 사례를 들어 설명할 수 있다.","일제의 식민 통치와 이에 대한 저항으로 인해 사회와 사람들의 생활 모습이 달라졌음을 인식할 수 있다.","","","",""
"[6사06-02]","8･15 광복과 6･25 전쟁이 사회와 생활에 미친 영향을 파악한다.","식민 통치와 저항, 전쟁이 바꾼 사회와 생활","초5-6","","","","8･15 광복과 6･25 전쟁이 사회와 사람들의 생활 모습에 미친 영향을 다양한 사례를 통해 분석할 수 있다.","8･15 광복과 6･25 전쟁이 사회와 사람들의 생활 모습에 미친 영향을 사례를 들어 설명할 수 있다.","8･15 광복과 6･25 전쟁으로 인해 사회와 사람들의 생활 모습이 달라졌음을 인식할 수 있다.","","","",""
"[6사07-01]","분단으로 나타난 문제점과 분단과 관련된 장소를 평화의 장소로 만들려는 노력 등을 알아보고, 평화 통일을 위해 우리가 할 수 있는 일을 탐색한다.","평화 통일을 위한 노력, 민주화와 산업화","초5-6","","","","분단으로 인해 나타난 문제점 및 분단과 관련된 장소를 평화의 장소로 만들려는 노력 등을 탐구하며, 평화 통일을 위해 할 수 있는 활동을 제안하고 참여할 수 있다.","분단으로 인해 나타난 문제점 및 분단과 관련된 장소를 평화의 장소로 만들려는 노력 등을 조사하며, 평화 통일을 위해 우리가 할 수 있는 활동을 제안할 수 있다.","분단으로 인해 나타난 문제점 및 분단과 관련된 장소를 평화의 장소로 만들려는 노력 등을 살펴보며, 평화 통일의 필요성을 인식할 수 있다.","","","",""
"[6사07-02]","민주화와 산업화로 인해 달라진 생활 문화를 사례를 들어 이해한다.","평화 통일을 위한 노력, 민주화와 산업화","초5-6","","","","민주화와 산업화로 인해 달라진 사람들의 생활 문화를 다양한 사례를 통해 분석할 수 있다.","민주화와 산업화로 인해 달라진 사람들의 생활 문화를 사례를 들어 설명할 수 있다.","민주화와 산업화로 인해 사람들의 생활 문화가 변화되었음을 인식할 수 있다.","","","",""
"[6사08-01]","민주주의에서 선거의 의미와 역할을 파악하고, 시민의 주권 행사를 위해 선거에 참여하는 태도를 기른다.","민주주의와 시민 참여","초5-6","","","","사례를 통해 민주주의에서 선거의 의미와 역할을 분석하고, 시민의 주권 행사를 위해 선거에 관심을 갖고 선거 과정에 참여할 수 있다.","민주주의에서 선거의 의미와 역할을 설명하고, 시민의 주권 행사를 위해 선거 과정에 참여하기 위해 노력할 수 있다.","선거의 의미와 역할을 제시하고, 선거 과정에 관심을 가진다.","","","",""
"[6사08-02]","민주 국가에서 국회, 행정부, 법원이 하는 일에 대해 이해하고, 각 국가기관의 권력을 분립하는 이유를 탐색한다.","민주주의와 시민 참여","초5-6","","","","민주 국가에서 국회, 행정부, 법원이 하는 일에 대해 분석하고, 각 국가기관의 권력을 분립하는 이유를 도출할 수 있다.","우리나라에서 국회, 행정부, 법원이 하는 일에 대해 조사하고, 각 국가기관의 권력을 분립하는 이유를 설명할 수 있다.","우리나라에서 국회, 행정부, 법원이 하는 일을 제시하고, 각 국가기관의 권력을 분립해야 함을 파악할 수 있다.","","","",""
"[6사08-03]","민주주의에서 미디어의 의미와 역할을 이해하고, 여러 가지 미디어의 내용을 비판적으로 분석하여 올바르게 이용하는 태도를 기른다.","민주주의와 시민 참여","초5-6","","","","민주주의에서 미디어의 의미와 역할을 설명하고, 여러 가지 사례 속 미디어의 내용을 비판적으로 분석하여 미디어 이용에 대해 올바른 태도를 가지고 실천할 수 있다.","민주주의에서 미디어의 의미와 역할을 설명하고, 여러 가지 사례 속 미디어의 내용을 비판적으로 파악하여 미디어를 올바르게 이용하고자 노력한다.","민주주의에서 미디어의 의미와 역할을 제시하고, 미디어를 올바르게 이용하는 태도를 가진다.","","","",""
"[6사09-01]","세계를 표현하는 다양한 공간 자료의 특징을 이해하고, 지구본과 세계지도에서 위치를 표현하는 방법을 익힌다.","지구, 대륙 그리고 국가들","초5-6","","","","세계를 표현하는 다양한 공간자료의 특징을 분석하고, 지구본과 세계지도에서 경도와 위도를 이용하여 위치를 표현할 수 있다.","세계를 표현하는 다양한 공간자료의 특징을 제시하고, 지구본과 세계지도에서 경도와 위도의 의미를 설명할 수 있다.","세계를 표현하는 다양한 공간자료를 찾아보고, 지구본과 세계지도에서 경도와 위도를 구분할 수 있다.","","","",""
"[6사09-02]","세계 주요 대륙과 대양을 파악하고, 우리나라 및 세계 여러 국가의 위치와 영토의 특징을 이해한다.","지구, 대륙 그리고 국가들","초5-6","","","","세계 주요 대륙과 대양의 위치를 설명하고, 우리나라 및 세계 여러 국가의 위치와 영토의 특징을 분석할 수 있다.","세계 주요 대륙과 대양의 위치를 찾고, 우리나라 및 세계 여러 국가의 위치와 영토의 특징을 설명할 수 있다.","세계 주요 대륙과 대양의 위치를 알아보고, 여러 국가의 위치와 영토의 특징을 말할 수 있다.","","","",""
"[6사10-01]","세계 여러 지역의 지형 경관을 살펴보고, 이를 통해 다양한 삶의 모습을 이해한다.","세계의 자연환경","초5-6","","","","세계 여러 지역의 지형 경관의 특징을 분석하고, 세계 여러 지역에서 나타나는 다양한 삶의 모습을 탐구할 수 있다.","세계 여러 지역의 지형 경관을 조사하고, 다양한 삶의 모습을 설명할 수 있다.","세계 여러 지역의 지형 경관의 특징을 제시하고, 삶의 모습이 다양함을 말할 수 있다.","","","",""
