"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9영02-01]","연음이나 축약된 소리를 활용하여 단어, 어구, 문장을 말한다.","표현","중학교","","","","연음이나 축약된 소리를 정확하게 활용하여 단어, 어구, 문장을 말할 수 있다.","연음이나 축약된 소리를 정확하게 활용하여 단어, 어구, 문장을 말할 수 있다.","연음이나 축약된 소리를 대략적으로 활용하여 단어, 어구, 문장을 말할 수 있다.","연음이나 축약된 소리를 대략적으로 활용하여 단어, 어구, 문장을 말할 수 있다.","연음이나 축약된 소리를 제한적으로 활용하여 단어, 어구, 문장을 말할 수 있다.","",""
"[9영02-02]","대상이나 인물의 감정을 묘사한다.","표현","중학교","","","","대상이나 인물의 감정을 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 묘사할 수 있다.","대상이나 인물의 감정을 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 묘사할 수 있다.","대상이나 인물의 감정을 적절한 어휘와 언어 형식을 활용하여 대략적으로 묘사할 수 있다.","대상이나 인물의 감정을 적절한 어휘와 언어 형식을 활용하여 부분적으로 묘사할 수 있다.","대상이나 인물의 감정을 주어진 어휘와 언어 형식을 활용하여 제한적으로 묘사할 수 있다.","",""
"[9영02-03]","친숙한 주제에 관해 사실적 정보를 설명한다.","표현","중학교","","","","친숙한 주제에 관해 사실적 정보를 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 설명할 수 있다.","친숙한 주제에 관해 사실적 정보를 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 설명할 수 있다.","친숙한 주제에 관해 사실적 정보를 적절한 어휘와 언어 형식을 활용하여 대략적으로 설명할 수 있다.","친숙한 주제에 관해 사실적 정보를 적절한 어휘와 언어 형식을 활용하여 부분적으로 설명할 수 있다.","친숙한 주제에 관해 사실적 정보를 주어진 어휘와 언어 형식을 활용하여 제한적으로 설명할 수 있다.","",""
"[9영02-04]","친숙한 주제에 관해 경험이나 계획을 설명한다.","표현","중학교","","","","친숙한 주제에 관해 경험이나 계획을 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 설명할 수 있다.","친숙한 주제에 관해 경험이나 계획을 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 설명할 수 있다.","친숙한 주제에 관해 경험이나 계획을 적절한 어휘와 언어 형식을 활용하여 대략적으로 설명할 수 있다.","친숙한 주제에 관해 경험이나 계획을 적절한 어휘와 언어 형식을 활용하여 부분적으로 설명할 수 있다.","친숙한 주제에 관해 경험이나 계획을 주어진 어휘와 언어 형식을 활용하여 제한적으로 설명할 수 있다.","",""
"[9영02-05]","친숙한 주제에 관해 일이나 사건의 논리적 관계를 설명한다.","표현","중학교","","","","친숙한 주제에 관해 일이나 사건의 순서, 전후 관계, 원인과 결과 등의 논리적 관계를 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 설명할 수 있다.","친숙한 주제에 관해 일이나 사건의 순서, 전후 관계, 원인과 결과 등의 논리적 관계를 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 설명할 수 있다.","친숙한 주제에 관해 일이나 사건의 순서, 전후 관계, 원인과 결과 등의 논리적 관계를 적절한 어휘와 언어 형식을 활용하여 대략적으로 설명할 수 있다.","친숙한 주제에 관해 일이나 사건의 순서, 전후 관계, 원인과 결과 등의 논리적 관계를 적절한 어휘와 언어 형식을 활용하여 부분적으로 설명할 수 있다.","친숙한 주제에 관해 일이나 사건의 순서, 전후 관계, 원인과 결과 등의 논리적 관계를 주어진 어휘와 언어 형식을 활용하여 제한적으로 설명할 수 있다.","",""
"[9영02-06]","친숙한 주제에 관해 자신의 의견을 주장한다.","표현","중학교","","","","친숙한 주제에 관해 다양하고 적절한 어휘와 언어 형식을 활용하여 자신의 의견을 명확하게 주장할 수 있다.","친숙한 주제에 관해 다양하고 적절한 어휘와 언어 형식을 활용하여 자신의 의견을 비교적 명확하게 주장할 수 있다.","친숙한 주제에 관해 적절한 어휘와 언어 형식을 활용하여 자신의 의견을 대략적으로 주장할 수 있다.","친숙한 주제에 관해 적절한 어휘와 언어 형식을 활용하여 자신의 의견을 부분적으로 주장할 수 있다.","친숙한 주제에 관해 주어진 어휘와 언어 형식을 활용하여 자신의 의견을 제한적으로 주장할 수 있다.","",""
"[9영02-07]","친숙한 주제에 관해 듣거나 읽고 내용을 요약한다.","표현","중학교","","","","친숙한 주제에 관해 듣거나 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 내용을 요약할 수 있다.","친숙한 주제에 관해 듣거나 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 내용을 요약할 수 있다.","친숙한 주제에 관해 듣거나 읽고 적절한 어휘와 언어 형식을 활용하여 대략적으로 내용을 요약할 수 있다.","친숙한 주제에 관해 듣거나 읽고 적절한 어휘와 언어 형식을 활용하여 부분적으로 내용을 요약할 수 있다.","친숙한 주제에 관해 듣거나 읽고 주어진 어휘와 언어 형식을 활용하여 제한적으로 내용을 요약할 수 있다.","",""
"[9영02-08]","간단한 일기, 편지, 이메일 등의 글을 쓴다.","표현","중학교","","","","간단한 일기, 편지, 이메일 등의 글을 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 쓸 수 있다.","간단한 일기, 편지, 이메일 등의 글을 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 쓸 수 있다.","간단한 일기, 편지, 이메일 등의 글을 적절한 어휘와 언어 형식을 활용하여 대략적으로 쓸 수 있다.","간단한 일기, 편지, 이메일 등의 글을 적절한 어휘와 언어 형식을 활용하여 부분적으로 쓸 수 있다.","간단한 일기, 편지, 이메일 등의 글을 주어진 어휘와 언어 형식을 활용하여 제한적으로 쓸 수 있다.","",""
"[9영02-09]","적절한 매체를 활용하여 정보 윤리를 준수하며 말하거나 쓴다.","표현","중학교","","","","적절한 매체를 다양하게 활용하고 정보 윤리를 성실하게 준수하며 말하거나 쓸 수 있다.","적절한 매체를 다양하게 활용하고 정보 윤리를 성실하게 준수하며 말하거나 쓸 수 있다.","적절한 매체를 일부 활용하고 정보 윤리를 비교적 성실하게 준수하며 말하거나 쓸 수 있다.","적절한 매체를 일부 활용하고 정보 윤리를 비교적 성실하게 준수하며 말하거나 쓸 수 있다.","예시를 참고하여 적절한 매체를 일부 활용하고 정보 윤리를 준수하려고 노력하며 말하거나 쓸 수 있다.","",""
"[9영02-10]","적절한 전략을 활용하여 상황이나 목적에 맞게 말하거나 쓴다.","표현","중학교","","","","적절한 전략을 다양하게 활용하여 의사소통 상황이나 목적에 맞게 말하거나 쓸 수 있다.","적절한 전략을 다양하게 활용하여 의사소통 상황이나 목적에 맞게 말하거나 쓸 수 있다.","적절한 전략을 일부 활용하여 의사소통 상황이나 목적에 맞게 말하거나 쓸 수 있다.","적절한 전략을 일부 활용하여 의사소통 상황이나 목적에 맞게 말하거나 쓸 수 있다.","예시를 참고하여 적절한 전략을 일부 활용하여 의사소통 상황이나 목적에 맞게 말하거나 쓸 수 있다.","",""
"[9영02-11]","상대방을 배려하는 태도로 말하거나 쓴다.","표현","중학교","","","","친숙한 주제에 관해 말하거나 쓸 때 상대방을 배려하는 태도를 적극적으로 보인다.","친숙한 주제에 관해 말하거나 쓸 때 상대방을 배려하는 태도를 적극적으로 보인다.","친숙한 주제에 관해 말하거나 쓸 때 상대방을 배려하는 태도를 비교적 적극적으로 보인다.","친숙한 주제에 관해 말하거나 쓸 때 상대방을 배려하는 태도를 비교적 적극적으로 보인다.","친숙한 주제에 관해 말하거나 쓸 때 상대방을 배려하는 태도를 보이려고 노력한다.","",""
