"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9도02-04]","인간을 관계적 존재로 해석할 수 있는 이유에 근거하여 타인과의 관계에서 필요한 가치･덕목을 탐구하고, 타인의 생각과 감정에 공감하는 태도를 기른다.","타인과의 관계","중학교","","","","인간을 관계적 존재로 해석할 수 있는 다양한 이유에 근거하여 타인과의 관계에서 필요한 가치･덕목을 탐구하고, 타인의 생각과 감정에 적극적으로 공감하는 태도를 보인다.","인간을 관계적 존재로 해석할 수 있는 이유에 근거하여 타인과의 관계에서 필요한 가치･덕목을 탐구하고, 타인의 생각과 감정에 공감하는 태도를 보인다.","인간을 관계적 존재로 해석할 수 있는 이유에 근거하여 타인과의 관계에서 필요한 가치･덕목을 찾아보고, 타인의 생각과 감정에 주의를 기울인다.","인간을 관계적 존재로 해석할 수 있음을 알고 타인과의 관계에서 필요한 가치･덕목을 찾아보고, 타인의 생각과 감정에 주의를 기울인다.","인간을 관계적 존재로 해석할 수 있음을 알고 타인과의 관계에서 필요한 가치･덕목을 찾아볼 수 있다.","",""
"[9도02-05]","다양한 갈등 상황을 평화적으로 해결할 수 있는 방안을 모색하고, 폭력의 유형과 원인, 결과에 대한 분석을 바탕으로 일상의 폭력 상황에 대한 대처 능력을 기른다.","타인과의 관계","중학교","","","","다양한 갈등 상황을 평화적으로 해결할 수 있는 방안을 다각적으로 모색하고, 폭력의 유형과 원인, 결과를 분석함으로써 일상의 폭력 상황에 대한 대처 능력을 가진다.","다양한 갈등 상황을 평화적으로 해결할 수 있는 방안을 모색하고, 폭력의 유형과 원인, 결과를 분석함으로써 제시된 폭력 상황에 대한 대처 능력을 가진다.","주어진 갈등 상황을 평화적으로 해결할 수 있는 방안을 모색하고, 폭력의 유형과 원인, 결과를 나열함으로써 제시된 폭력 상황에 대한 대처 능력을 가진다.","주어진 갈등 상황을 평화적으로 해결할 수 있는 방안을 떠올려 보고, 폭력의 유형과 원인, 결과를 부분적으로 이해한다.","주어진 갈등 상황을 해결할 수 있는 방안을 떠올려 보고, 폭력의 유형과 원인, 결과를 부분적으로 이해한다.","",""
"[9도02-06]","청소년기의 바람직한 성윤리를 탐구하여 내면화하고, 사회･문화적 차원에서 성의 의미를 파악하여 성에 대한 편견의 문제점을 분석하고 이를 바로잡는 의지를 기른다.","타인과의 관계","중학교","","","","청소년기의 바람직한 성윤리를 탐구하여 내면화할 수 있으며, 사회･문화적 차원에서 성의 의미를 파악하여 성에 대한 편견의 문제점을 분석하고 이를 바로잡으려는 적극적인 의지를 가진다.","청소년기의 바람직한 성윤리를 탐구하여 내면화하고자 노력할 수 있으며, 사회･문화적 차원에서 성의 의미를 파악하여 성에 대한 편견의 문제점을 나열하고 이를 바로잡으려는 의지를 가진다.","청소년기의 바람직한 성윤리를 탐구하여 내면화하고자 노력할 수 있으며, 사회･문화적 차원에서 성의 의미를 인식하여 성에 대한 편견의 문제점을 나열하고 이를 바로잡으려는 의지를 가진다.","청소년기의 바람직한 성윤리를 생각해 보고 사회･문화적 차원에서 성의 의미를 짐작하여 성에 대한 편견의 문제점을 부분적으로 이해하고 이를 바로잡는 데 관심을 가진다.","청소년기의 바람직한 성윤리를 생각해 보고, 성의 의미를 사회･문화적 차원에서 파악할 수 있음을 알고 성에 대한 편견의 문제점을 떠올려 볼 수 있다.","",""
"[9도03-01]","인권을 존중해야 하는 도덕적 이유를 정당화하고, 인권 침해 사례에 대한 탐구를 통해 그 원인과 해결 방안을 도출함으로써 인권 감수성을 기른다.","사회 공동체와의 관계","중학교","","","","인권을 존중해야 하는 도덕적 이유를 근거를 들어 타당하게 설명할 수 있고, 인권 침해 사례를 조사하여 분류하고 그 원인과 해결 방안을 다각적으로 도출함으로써 인권 문제에 관심을 갖고 이를 해결하려는 적극적인 자세를 가진다.","인권을 존중해야 하는 도덕적 이유를 근거를 들어 설명할 수 있고, 인권 침해 사례를 찾아보고 그 원인과 해결 방안을 도출함으로써 인권 문제에 관심을 갖고 이를 해결하려는 적극적인 자세를 가진다.","인권을 존중해야 하는 도덕적 이유를 설명할 수 있고, 인권 침해 사례를 찾아보고 그 원인을 제시함으로써 인권 문제에 관심을 갖고 이를 해결하려는 자세를 가진다.","인권을 존중해야 하는 도덕적 이유를 찾아볼 수 있고, 주어진 사례가 인권 침해 사례에 해당한다는 점을 알 수 있으며 인권 문제에 관심을 가진다.","인권을 존중해야 하는 도덕적 이유가 있다는 점을 알고, 주어진 사례가 인권 침해 사례에 해당한다는 점을 알며 인권 문제에 관심을 가진다.","",""
"[9도03-02]","외집단에 대한 편견을 비판적으로 분석하고, 타문화･타종교･타인종을 존중해야 하는 이유에 근거하여 차이와 다양성에 대한 열린 마음을 기른다.","사회 공동체와의 관계","중학교","","","","외집단에 대한 편견을 비판적으로 분석하고, 타문화･타종교･타인종을 존중해야 하는 타당한 이유에 근거하여 차이와 다양성에 대한 열린 마음을 가지려는 강한 의지를 보인다.","외집단에 대한 편견을 분석하고, 타문화･타종교･타인종을 존중해야 하는 타당한 이유에 근거하여 차이와 다양성에 대한 열린 마음을 가지려는 의지를 보인다.","외집단에 대한 편견을 나열하고, 타문화･타종교･타인종을 존중해야 하는 이유에 근거하여 차이와 다양성에 대한 열린 마음을 가지기 위해 노력한다.","외집단에 대한 편견이 있음을 알고, 타문화･타종교･타인종을 존중해야 하는 이유를 찾아봄으로써 차이와 다양성에 대한 열린 마음을 가지기 위해 노력한다.","외집단에 대한 편견이 있음을 알고, 차이와 다양성에 대한 열린 마음에 관심을 가진다.","",""
"[9도03-03]","북한에 대한 이해를 바탕으로 분단의 문제점을 분석하고, 도덕적 가치에 기초하여 통일의 의미를 재구성함으로써 바람직한 남북관계 및 통일의 방향을 제안할 수 있다.","사회 공동체와의 관계","중학교","","","","북한에 대한 이해를 바탕으로 분단의 문제점을 분석하고, 도덕적 가치에 기초하여 통일의 의미를 재구성함으로써 바람직한 남북관계 및 통일의 방향에 대한 자신의 생각을 설명할 수 있다.","북한에 대한 이해를 바탕으로 분단의 문제점을 분석하고, 도덕적 가치에 기초하여 통일의 의미를 생각해 봄으로써 바람직한 남북관계 및 통일의 방향에 대한 자신의 생각을 설명할 수 있다.","북한에 대한 이해를 바탕으로 분단의 문제점을 나열하고, 도덕적 가치에 기초하여 통일의 의미를 생각해 봄으로써 바람직한 남북관계 및 통일의 방향에 대한 자신의 생각을 정리할 수 있다.","분단으로 인한 문제점을 부분적으로 이해하고, 통일의 의미를 생각해 봄으로써 바람직한 남북관계 및 통일의 방향에 대해 떠올려 볼 수 있다.","분단으로 인한 문제점을 부분적으로 이해하고, 통일의 의미를 생각해 봄으로써 바람직한 남북관계에 대해 떠올려 볼 수 있다.","",""
"[9도03-04]","정의로운 사회를 상상해보고, 이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 민주적인 방식으로 종합할 수 있다.","사회 공동체와의 관계","중학교","","","","정의로운 사회를 다양한 측면에서 상상해 보고, 이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 민주적인 방식으로 종합할 수 있다.","정의로운 사회를 다양한 측면에서 상상해 보고,이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 종합할 수 있다.","정의로운 사회를 상상해 보고, 이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 나열할 수 있다.","정의로운 사회를 부분적으로 상상해 보고, 이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 나열할 수 있다.","정의로운 사회를 부분적으로 상상해 보고, 이를 실현할 수 있는 정의의 원칙과 제도에 대한 다양한 의견들을 확인할 수 있다.","",""
"[9도03-05]","국가와 시민 사이에서 발생하는 윤리적 쟁점들을 탐구하고, 국가와 시민 사이의 바람직한 관계에 기초하여 국가와 시민의 역할을 재구성할 수 있다.","사회 공동체와의 관계","중학교","","","","국가와 시민 사이에서 발생하는 윤리적 쟁점들을 조사하여 분류하고, 국가와 시민 사이의 바람직한 관계에 기초하여 국가와 시민의 역할을 재구성할 수 있으며, 사회 문제에 관심을 갖고 참여하는 적극적인 자세를 가진다.","국가와 시민 사이에서 발생하는 윤리적 쟁점들을 찾아보고, 국가와 시민 사이의 바람직한 관계에 기초하여 국가와 시민의 역할을 정의할 수 있으며, 사회 문제에 관심을 갖고 참여하는 적극적인 자세를 가진다.","국가와 시민 사이에서 발생하는 윤리적 쟁점들을 찾아보고, 국가와 시민 사이의 바람직한 관계에 기초하여 국가와 시민의 역할을 모색할 수 있으며, 사회 문제에 관심을 갖고 참여하는 자세를 가진다.","국가와 시민 사이에서 발생하는 윤리적 쟁점들을 찾아보려 하고, 국가와 시민의 역할을 생각해 볼 수 있으며, 사회 문제에 관심을 갖고 참여하는 자세를 가진다.","국가와 시민 사이에서 발생하는 윤리적 쟁점들이 있음을 알고, 국가와 시민의 역할을 생각해 볼 수 있으며, 사회 문제에 관심을 가진다.","",""
"[9도03-06]","인류의 고통에 공감하며 지구적 차원의 다양한 도덕 문제들을 탐구하고, 해결 방안을 모색하여 실천하는 자세를 갖는다.","사회 공동체와의 관계","중학교","","","","인류의 고통에 공감하며 지구적 차원의 다양한 도덕 문제들을 조사하여 분류하고, 해결 방안을 다각적으로 모색하여 적극적으로 실천하는 자세를 가진다.","인류의 고통에 공감하며 지구적 차원의 다양한 도덕 문제들을 찾아보고, 해결 방안을 모색하여 실천하는 자세를 가진다.","인류의 고통에 관심을 가지며 지구적 차원의 다양한 도덕 문제들을 찾아보고, 해결 방안을 모색하여 실천하는 자세를 가진다.","인류의 고통에 관심을 가지며 지구적 차원의 다양한 도덕 문제들을 찾아보려 하고, 해결 방안을 떠올려 본다.","지구적 차원의 다양한 도덕 문제가 있음을 알고, 해결 방안을 떠올려 본다.","",""
"[9도03-07]","현대 과학기술과 관련된 윤리적 쟁점의 분석을 통해 과학기술의 유용성과 한계를 인식하고, 과학기술의 바람직한 활용에 관한 관심과 책임 의식을 기른다.","사회 공동체와의 관계","중학교","","","","현대 과학기술과 관련된 다양한 윤리적 쟁점을 논리적으로 분석함으로써 과학기술의 유용성과 한계를 인식하고, 과학기술의 바람직한 활용에 관한 관심과 책임 의식을 가진다.","현대 과학기술과 관련된 윤리적 쟁점을 분석함으로써 과학기술의 유용성과 한계를 인식하고, 과학기술의 바람직한 활용에 관한 관심과 책임 의식을 가진다.","현대 과학기술과 관련된 윤리적 쟁점을 나열함으로써 과학기술의 유용성과 한계를 확인하고, 과학기술의 바람직한 활용에 관한 관심을 가진다.","현대 과학기술과 관련된 윤리적 쟁점을 부분적으로 이해함으로써 과학기술의 유용성과 한계가 있다는 점을 알고, 과학기술의 바람직한 활용에 관한 관심을 가진다.","현대 과학기술과 관련된 윤리적 쟁점을 부분적으로 이해하고 과학기술의 바람직한 활용에 관한 관심을 가진다.","",""
"[9도04-01]","인간 이외의 생명체를 도덕적으로 고려해야 하는 이유를 정당화하고, 생명을 가진 존재들이 겪는 고통에 공감하며 생명을 소중히 여기는 태도를 기른다.","자연과의 관계","중학교","","","","인간 이외의 생명체를 도덕적으로 고려해야 하는 이유를 근거를 들어 타당하게 설명할 수 있고, 생명을 가진 존재들이 겪는 고통에 적극적으로 공감하는 태도와 생활전반에서 생명을 소중히 여기는 태도를 보인다.","인간 이외의 생명체를 도덕적으로 고려해야 하는 이유를 근거를 들어 설명할 수 있고, 생명을 가진 존재들이 겪는 고통에 공감하는 태도와 생명을 소중히 여기는 태도를 보인다.","인간 이외의 생명체를 도덕적으로 고려해야 하는 이유를 정리할 수 있고, 생명을 가진 존재들이 겪는 고통에 공감하는 태도와 생명을 소중히 여기는 태도를 보인다.","인간 이외의 생명체를 도덕적으로 고려해야 하는 이유를 찾아볼 수 있고, 생명을 가진 존재들이 겪는 고통에 주의를 기울이며 생명을 소중히 여기는 태도를 보인다.","인간 이외의 생명체를 도덕적으로 고려해야 하는 이유가 있다는 점을 알고, 생명을 가진 존재들이 겪는 고통에 주의를 기울이려고 노력한다.","",""
"[9도04-02]","자연에 대한 동양과 서양의 주요 입장들을 토대로 인간과 자연의 바람직한 관계를 도출하고, 환경 위기에 대한 윤리적 책임을 구체화하여 실천할 수 있다.","자연과의 관계","중학교","","","","자연에 대한 동양과 서양의 주요 입장들을 토대로 인간과 자연의 바람직한 관계를 도출하고, 환경 위기에 대한 윤리적 책임을 구체적으로 설명할 수 있으며, 생활전반에서 실천할 수 있다.","자연에 대한 동양과 서양의 주요 입장들을 토대로 인간과 자연의 바람직한 관계를 탐색하고, 환경 위기에 대한 윤리적 책임을 설명할 수 있으며, 실천할 수 있다.","자연에 대한 동양과 서양의 주요 입장들을 토대로 인간과 자연의 바람직한 관계에 대하여 생각해 보고, 환경 위기에 대한 윤리적 책임을 확인하며, 실천할 수 있다.","인간과 자연의 바람직한 관계에 대하여 생각해 보고, 환경 위기에 대한 윤리적 책임을 확인하며, 실천할 수 있다.","인간과 자연의 바람직한 관계에 대하여 생각해 보고, 환경 위기에 대한 윤리적 책임이 있다는 점을 알 수 있다.","",""
