"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9수02-01]","다양한 상황을 문자를 사용한 식으로 나타내어 그 유용성을 인식하고, 식의 값을 구할 수 있다.","변화와 관계","중학교","","","","다양한 상황을 문자를 사용한 식으로 나타낼 수 있으며 문자의 특징을 이해하여 문자를 사용한 식의 유용성을 인식하고, 식의 값을 구할 수 있다.","","간단한 상황을 문자를 사용한 식으로 나타낼 수 있으며 문자를 사용한 식의 유용성을 알고, 식의 값을 구할 수 있다.","","문자를 사용하여 나타낸 간단한 식의 값을 구할 수 있다.","",""
"[9수02-02]","일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다.","변화와 관계","중학교","","","","일차식의 덧셈과 뺄셈의 원리를 이해하고 설명할 수 있으며, 그 계산을 하며 과정을 설명할 수 있다.","일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 하며 과정을 설명할 수 있다.","일차식의 덧셈과 뺄셈의 원리를 알고, 그 계산을 할 수 있다.","일차식의 덧셈과 뺄셈의 원리를 알고, 간단한 계산을 할 수 있다.","간단한 일차식의 덧셈과 뺄셈을 할 수 있다.","",""
"[9수02-03]","방정식과 그 해의 뜻을 알고, 등식의 성질을 설명할 수 있다.","변화와 관계","중학교","","","","방정식과 그 해의 뜻을 알고 방정식과 항등식, 다항식을 구별하여 설명할 수 있으며, 등식의 성질을 이해하여 설명할 수 있다.","방정식과 그 해의 뜻을 알고, 등식의 성질을 이해하여 설명할 수 있다.","방정식과 그 해의 뜻을 알고, 등식의 성질을 말할 수 있다.","주어진 수가 방정식의 해인지 아닌지를 판단할 수 있으며, 등식의 성질 중 일부를 말할 수 있다.","안내된 절차에 따라 주어진 수가 방정식의 해인지 아닌지를 판단할 수 있으며, 등식의 성질 중 일부를 말할 수 있다.","",""
"[9수02-04]","일차방정식을 풀 수 있고, 이를 활용하여 문제를 해결할 수 있다.","변화와 관계","중학교","","","","일차방정식을 풀고 그 과정을 설명할 수 있으며, 이를 활용하여 다양한 문제를 해결할 수 있다.","일차방정식을 풀 수 있고, 이를 활용하여 간단한 문제를 해결할 수 있다.","","간단한 일차방정식을 풀 수 있고, 문제의 뜻에 맞는 간단한 일차방정식을 세울 수 있다.","","",""
"[9수02-05]","순서쌍과 좌표를 이해하고, 그 편리함을 인식할 수 있다.","변화와 관계","중학교","","","","순서쌍과 좌표를 이해하여 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타낼 수 있고, 실생활에서 좌표가 사용되는 예를 찾아 이를 수직선이나 좌표평면 위에 표현하며 그 편리함을 인식한다.","","순서쌍과 좌표를 이해하여 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타낼 수 있고, 실생활에서 좌표가 사용되는 예를 찾아보며 그 편리함을 인식한다.","","수직선과 좌표평면 위의 점의 좌표를 말할 수 있다.","",""
"[9수02-06]","다양한 상황을 그래프로 나타내고, 주어진 그래프를 해석할 수 있다.","변화와 관계","중학교","","","","다양한 상황을 그래프로 나타내어 변화 상태를 파악할 수 있고, 주어진 그래프를 해석하여 그 그래프가 나타내는 상황을 설명할 수 있으며 그래프의 유용성을 인식한다.","다양한 상황을 그래프로 나타내고, 주어진 그래프를 해석하여 그 그래프가 나타내는 상황을 설명할 수 있으며 그래프의 유용성을 인식한다.","다양한 상황을 그래프로 나타내고, 주어진 그래프를 해석하며 그래프의 유용성을 인식한다.","간단한 상황을 그래프로 나타내고, 주어진 간단한 그래프를 해석하며 그래프의 유용성을 인식한다.","주어진 간단한 그래프를 해석할 수 있다.","",""
"[9수02-07]","정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수 있다.","변화와 관계","중학교","","","","정비례, 반비례 관계를 이해하고, 실생활에서 정비례와 반비례 관계가 있는 예를 찾아서 그 관계를 표, 식, 그래프로 나타낼 수 있다.","정비례, 반비례 관계를 이해하고, 주어진 실생활 예를 표, 식, 그래프로 나타내어 정비례와 반비례 관계를 판단할 수 있다.","속력과 거리, 속력과 시간과 같은 실생활 예를 통해 정비례, 반비례 관계를 이해하고, 그 관계를 표, 식, 그래프로 나타낼 수 있다.","속력과 거리, 속력과 시간과 같은 실생활 예를 통해 정비례, 반비례 관계를 직관적으로 이해하고, 그 관계를 표나 그래프, 또는 식으로 나타낼 수 있다.","주어진 식 또는 그래프에서 정비례 또는 반비례 관계를 나타내는 것을 찾을 수 있다.","",""
"[9수02-08]","지수법칙을 이해하고, 이를 이용하여 식을 간단히 할 수 있다.","변화와 관계","중학교","","","","지수법칙을 이해하고, 이를 이용하여 거듭제곱으로 나타낸 단항식의 곱셈과 나눗셈을 하고 그 과정을 설명할 수 있다.","","지수법칙을 이해하고, 이를 이용하여 거듭제곱의 밑이 같은 간단한 식의 곱셈과 나눗셈을 할 수 있다.","","지수법칙을 이용하여 거듭제곱의 밑이 같은 수의 곱셈과 나눗셈을 할 수 있다.","",""
"[9수02-09]","다항식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다.","변화와 관계","중학교","","","","다항식의 덧셈과 뺄셈의 원리를 이해하고 설명할 수 있으며, 그 계산을 하며 과정을 설명할 수 있다.","다항식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 하며 과정을 설명할 수 있다.","다항식의 덧셈과 뺄셈의 원리를 알고, 그 계산을 할 수 있다.","다항식의 덧셈과 뺄셈의 원리를 알고, 간단한 계산을 할 수 있다.","간단한 다항식의 덧셈과 뺄셈을 할 수 있다.","",""
"[9수02-10]","‘(단항식)(다항식)’,  ‘(다항식)(단항식)’과 같은 곱셈과 나눗셈의 원리를 이해하고, 그 계산을 할 수 있다.","변화와 관계","중학교","","","","‘(단항식)(다항식)’, ‘(다항식)(단항식)’과 같은 곱셈과 나눗셈의 원리를 이해하고 설명할 수 있으며, 그 계산을 하며 과정을 설명할 수 있다.","‘(단항식)(다항식)’, ‘(다항식)(단항식)’과 같은 곱셈과 나눗셈의 원리를 이해하고, 그 계산을 하며 과정을 설명할 수 있다.","‘(단항식)(다항식)’, ‘(다항식)(단항식)’과 같은 곱셈과 나눗셈의 원리를 알고, 그 계산을 할 수 있다.","‘(단항식)(다항식)’, ‘(다항식)(단항식)’과 같은 곱셈과 나눗셈의 원리를 알고, 간단한 계산을 할 수 있다.","간단한 ‘(단항식)(다항식), ‘(다항식)(단항식)’과 같은 곱셈과 나눗셈을 할 수 있다.","",""
"[9수02-11]","부등식과 그 해의 뜻을 알고, 부등식의 성질을 설명할 수 있다.","변화와 관계","중학교","","","","부등식과 그 해의 뜻을 설명할 수 있으며, 부등식의 성질을 등식의 성질과 비교하여 설명할 수 있다.","부등식과 그 해의 뜻을 알고, 부등식의 성질을 이해하여 설명할 수 있다.","부등식과 그 해의 뜻을 알고, 부등식의 성질을 말할 수 있다.","부등식과 그 해의 뜻을 알고, 구체적인 상황에서 부등식의 양변에 같은 수를 더하거나 뺄 때와 양변에 같은 양수를 곱하거나 나눌 때 부등식의 성질을 안다.","부등식을 알고 주어진 수가 부등식의 해인지 아닌지를 판단할 수 있으며, 구체적인 상황에서 부등식의 양변에 같은 수를 더하거나 뺄 때 부등식의 성질을 안다.","",""
"[9수02-12]","일차부등식을 풀 수 있고, 이를 활용하여 문제를 해결할 수 있다.","변화와 관계","중학교","","","","일차부등식을 풀고 그 과정을 설명할 수 있으며, 이를 활용하여 다양한 문제를 해결할 수 있다.","일차부등식을 풀 수 있고, 이를 활용하여 간단한 문제를 해결할 수 있다.","","간단한 일차부등식을 풀 수 있고, 문제의 뜻에 맞는 간단한 일차부등식을 세울 수 있다.","","",""
"[9수02-13]","미지수가 2개인 연립일차방정식을 풀 수 있고, 이를 활용하여 문제를 해결할 수 있다.","변화와 관계","중학교","","","","미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 그 과정을 설명할 수 있으며, 이를 활용하여 다양한 문제를 해결할 수 있다.","미지수가 2개인 연립일차방정식을 풀 수 있고, 이를 활용하여 간단한 문제를 해결할 수 있다.","","미지수가 2개인 간단한 연립일차방정식을 풀 수 있고, 문제의 뜻에 맞는 간단한 연립일차방정식을 세울 수 있다.","","",""
"[9수02-14]","함수의 개념을 이해하고, 함숫값을 구할 수 있다.","변화와 관계","중학교","","","","함수의 개념을 이해하고, 다양한 상황에서 두 양 사이의 관계가 함수인지 판단하고 그 이유를 설명할 수 있으며, 함숫값을 구할 수 있다.","함수의 개념을 이해하고, 다양한 상황에서 두 양 사이의 관계가 함수인지 판단할 수 있으며, 함숫값을 구할 수 있다.","함수의 개념을 이해하고, 표나 식으로 나타낸 두 양 사이의 관계가 함수인지 판단할 수 있으며, 함숫값을 구할 수 있다.","표나 식으로 나타낸 두 양 사이의 관계가 함수인지 판단하고 함숫값을 구할 수 있다.","안내된 절차에 따라 두 양 사이의 관계가 함수인지 판단하고 함숫값을 구할 수 있다.","",""
"[9수02-15]","일차함수의 개념을 이해하고, 그 그래프를 그릴 수 있다.","변화와 관계","중학교","","","","일차함수의 개념을 이해하고 주어진 상황을 식으로 나타내어 일차함수인지 판단하고 그 이유를 설명할 수 있으며, 일차함수의 기울기, 절편, 절편, 평행이동 등을 이용하여 그래프를 그릴 수 있다.","일차함수의 개념을 이해하고 주어진 상황을 식으로 나타내어 일차함수인지 판단할 수 있으며, 일차함수의 기울기, 절편, 절편, 평행이동 등을 이용하여 그래프를 그릴 수 있다.","일차함수의 개념을 이해하고 주어진 함수 중에서 일차함수를 찾을 수 있으며, 일차함수 의 그래프를 이용하여 일차함수 의 그래프를 그릴 수 있다.","주어진 함수 중에서 일차함수를 찾을 수 있으며, 주어진 표를 이용하여 일차함수의 그래프를 그릴 수 있다.","주어진 함수 중에서 일차함수를 찾을 수 있고, 안내된 절차에 따라 일차함수의 그래프를 그릴 수 있다.","",""
"[9수02-16]","일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.","변화와 관계","중학교","","","","일차함수의 그래프의 성질을 설명할 수 있고, 이를 활용하여 다양한 문제를 해결할 수 있다.","일차함수의 그래프의 성질을 이해하고, 일차함수의 그래프의 식을 구할 수 있다.","","주어진 일차함수의 그래프에서 기울기의 부호를 판단할 수 있다.","","",""
"[9수02-17]","일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.","변화와 관계","중학교","","","","미지수가 2개인 일차방정식의 해를 일차함수의 그래프로 나타내고, 이를 통해 미지수가 2개인 일차방정식과 일차함수 사이의 관계를 설명할 수 있다.","미지수가 2개인 일차방정식의 해를 일차함수의 그래프로 나타낼 수 있다.","","미지수가 2개인 일차방정식을 일차함수의 식으로 나타낼 수 있다.","","",""
"[9수02-18]","두 일차함수의 그래프와 연립일차방정식의 관계를 설명할 수 있다.","변화와 관계","중학교","","","","두 일차함수의 그래프의 교점의 개수를 고려하여 두 일차함수의 그래프의 교점과 연립일차방정식의 해 사이의 관계를 설명할 수 있다.","두 일차함수의 그래프의 교점이 한 개인 경우, 두 일차함수의 그래프의 교점과 연립일차방정식의 해 사이의 관계를 설명할 수 있다.","","두 일차함수의 그래프의 교점이 한 개이고 교점의 좌표가 주어졌을 때, 연립일차방정식의 해를 말할 수 있다.","","",""
"[9수02-19]","다항식의 곱셈과 인수분해를 할 수 있다.","변화와 관계","중학교","","","","다항식의 곱셈과 다항식의 인수분해의 역관계를 이해하고, 다항식의 곱셈과 인수분해를 하고 그 과정을 설명할 수 있다.","","두 다항식의 곱을 전개하고, 이차식을 인수분해 할 수 있다.","","안내된 절차에 따라 간단한 다항식의 곱셈과 인수분해를 할 수 있다.","",""
"[9수02-20]","이차방정식을 풀 수 있고, 이를 활용하여 문제를 해결할 수 있다.","변화와 관계","중학교","","","","이차방정식을 풀고 그 과정을 설명할 수 있으며, 이를 활용하여 다양한 문제를 해결할 수 있다.","이차방정식을 풀고 그 과정을 설명할 수 있으며, 이를 활용하여 간단한 문제를 해결할 수 있다.","이차방정식을 풀 수 있고, 이를 활용하여 간단한 문제를 해결할 수 있다.","이차항의 계수가 1인 이차방정식을 풀 수 있고, 문제의 뜻에 맞는 이차방정식을 세울 수 있다.","안내된 절차에 따라 이차항의 계수가 1인 이차방정식을 풀 수 있다.","",""
"[9수02-21]","이차함수의 개념을 이해한다.","변화와 관계","중학교","","","","이차함수의 개념을 이해하고 다양한 상황을 식으로 나타내어 이차함수인지 판단하고 그 이유를 설명할 수 있다.","이차함수의 개념을 이해하고 주어진 상황을 식으로 나타내어 이차함수인지 판단할 수 있다.","","주어진 함수 중에서 이차함수를 찾을 수 있다.","","",""
"[9수02-22]","이차함수의 그래프를 그릴 수 있고, 그 성질을 설명할 수 있다.","변화와 관계","중학교","","","","이차함수 의 그래프를 그리고 그 성질을 설명할 수 있다.","이차함수 의 그래프를 그리고 그 성질을 설명할 수 있다.","이차함수  또는 이차함수 의 그래프를 그리고 그 성질을 말할 수 있다.","이차함수 의 그래프를 그리고 그 성질을 말할 수 있다.","주어진 표를 이용하여 이차함수 의 그래프를 그릴 수 있다.","",""
"[9수03-01]","점, 선, 면, 각을 이해하고, 실생활 상황과 연결하여 점, 직선, 평면의 위치 관계를 설명할 수 있다.","도형과 측정","중학교","","","","다양한 상황에서 점, 선, 면, 각과 관련된 용어를 설명하고 기호로 나타낼 수 있으며 실생활 상황과 연결하여 점, 직선, 평면의 위치 관계를 설명할 수 있다.","다양한 상황에서 점, 선, 면, 각과 관련된 용어를 이해하고 기호로 나타낼 수 있으며, 실생활 상황과 연결하여 점, 직선, 평면의 위치 관계를 설명할 수 있다.","주어진 도형에서 점, 선, 면, 각과 관련된 용어를 이해하고 기호로 나타낼 수 있으며, 주어진 도형에서 점, 직선, 평면의 위치 관계를 설명할 수 있다.","주어진 도형에서 점, 선, 면, 각과 관련된 용어를 직관적으로 알고 기호로 나타낼 수 있으며, 점, 직선, 평면의 위치 관계를 말할 수 있다.","점, 선, 면, 각과 관련된 용어를 직관적으로 알고, 점, 직선, 평면의 위치 관계를 부분적으로 말할 수 있다.","",""
"[9수03-02]","평행선에서 동위각과 엇각의 성질을 이해하고 설명할 수 있다.","도형과 측정","중학교","","","","평행선에서 동위각과 엇각의 성질을 이해하고 그 크기를 구하는 과정을 설명할 수 있다.","","평행선에서 동위각과 엇각의 성질을 알고, 그 크기를 구할 수 있다.","","평행선에서 동위각과 엇각의 크기를 구할 수 있다.","",""
"[9수03-03]","삼각형을 작도하고, 그 과정을 설명할 수 있다.","도형과 측정","중학교","","","","여러 가지 방법으로 삼각형을 작도하고 그 과정을 설명할 수 있다.","주어진 삼각형과 합동인 삼각형을 작도하고 그 과정을 설명할 수 있다.","","안내된 절차에 따라 삼각형을 작도할 수 있다.","","",""
"[9수03-04]","삼각형의 합동 조건을 이해하고, 이를 이용하여 두 삼각형이 합동인지 판별할 수 있다.","도형과 측정","중학교","","","","두 삼각형이 합동이 되는 조건과 그 이유를 설명하고, 이를 이용하여 주어진 도형에서 합동인 두 삼각형을 찾을 수 있다.","삼각형의 합동 조건을 이해하고, 이를 이용하여 주어진 도형에서 합동인 두 삼각형을 찾을 수 있다.","","삼각형의 합동 조건을 알고, 합동인 두 삼각형이 주어질 때 합동 조건을 말할 수 있다.","","",""
"[9수03-05]","다각형의 성질을 이해하고 설명할 수 있다.","도형과 측정","중학교","","","","다각형의 내각과 외각의 크기의 합, 대각선의 개수를 구하는 과정을 여러 가지 방법으로 추측하고 일반화할 수 있다.","다각형의 내각과 외각의 크기의 합, 대각선의 개수를 구하는 과정을 설명할 수 있다.","다각형의 내각과 외각의 크기의 합, 대각선의 개수를 구할 수 있다.","다각형의 내각과 외각의 크기의 합, 대각선의 개수 중 일부를 구할 수 있다.","안내된 절차에 따라 다각형의 내각과 외각의 크기의 합, 대각선의 개수 중 일부를 구할 수 있다.","",""
"[9수03-06]","부채꼴의 중심각과 호의 관계를 이해하고, 이를 이용하여 부채꼴의 호의 길이와 넓이를 구할 수 있다.","도형과 측정","중학교","","","","부채꼴의 중심각의 크기와 호의 길이 사이의 관계를 설명할 수 있으며, 부채꼴의 호의 길이와 넓이를 구하는 과정을 이해하고 일반화할 수 있다.","부채꼴의 중심각의 크기와 호의 길이 사이의 관계를 이해하고, 이를 이용하여 부채꼴의 호의 길이와 넓이를 구하는 과정을 설명할 수 있다.","부채꼴의 중심각의 크기와 호의 길이 사이의 관계를 이해하고, 이를 이용하여 부채꼴의 호의 길이와 넓이를 구할 수 있다.","부채꼴, 중심각, 호 등의 용어를 알고, 부채꼴의 호의 길이와 넓이를 구할 수 있다.","부채꼴, 중심각, 호 등의 용어를 알고, 안내된 절차에 따라 부채꼴의 호의 길이 또는 넓이를 구할 수 있다.","",""
"[9수03-07]","구체적인 모형이나 공학 도구를 이용하여 다면체와 회전체의 성질을 탐구하고, 이를 설명할 수 있다.","도형과 측정","중학교","","","","구체적인 모형이나 공학 도구를 이용하여 다면체와 회전체의 성질을 탐구하고, 이를 이용하여 그 성질을 설명할 수 있다.","구체적인 모형이나 공학 도구를 이용하여 다면체와 회전체의 성질을 이해한다.","","다면체와 회전체의 뜻을 알고, 다면체와 회전체의 성질을 말할 수 있다.","","",""
"[9수03-08]","입체도형의 겉넓이와 부피를 구할 수 있다.","도형과 측정","중학교","","","","기둥, 뿔, 구의 겉넓이와 부피를 구하는 과정을 이용하여 입체도형의 겉넓이와 부피를 구하고 그 과정을 설명할 수 있다.","기둥, 뿔, 구의 겉넓이와 부피를 구하는 과정을 이용하여 입체도형의 겉넓이와 부피를 구할 수 있다.","기둥, 뿔, 구의 겉넓이와 부피를 구하는 과정을 이해하고, 이를 구할 수 있다.","기둥, 뿔, 구의 겉넓이와 부피를 구할 수 있다.","기둥, 뿔, 구의 겉넓이와 부피 중 일부를 구할 수 있다.","",""
"[9수03-09]","이등변삼각형의 성질을 이해하고 정당화할 수 있다.","도형과 측정","중학교","","","","이등변삼각형의 성질을 이해하고, 증명을 통해 정당화하고 이를 이용하여 다양한 문제를 해결할 수 있으며, 증명의 필요성을 인식한다.","이등변삼각형의 성질을 이해하고, 증명을 통해 정당화할 수 있으며, 증명의 필요성을 인식한다.","이등변삼각형의 성질을 이해하고, 관찰이나 실험을 통해 정당화할 수 있으며, 증명의 필요성을 인식한다.","이등변삼각형의 성질을 관찰이나 실험을 통해 직관적으로 이해한다.","이등변삼각형의 성질을 안다.","",""
"[9수03-10]","삼각형의 외심과 내심의 성질을 이해하고 정당화할 수 있다.","도형과 측정","중학교","","","","삼각형의 외심과 내심의 성질을 이해하고, 증명을 통해 정당화할 수 있으며, 이를 이용하여 다양한 문제를 해결할 수 있다.","삼각형의 외심과 내심의 성질을 이해하고, 증명을 통해 정당화할 수 있다.","삼각형의 외심과 내심의 성질을 이해하고, 관찰이나 실험을 통해 정당화할 수 있다.","삼각형의 외심과 내심의 성질을 알고, 관찰이나 실험을 통해 직관적으로 이해한다.","삼각형의 외심과 내심의 성질 중 일부를 안다.","",""
"[9수03-11]","사각형의 성질을 이해하고 정당화할 수 있다.","도형과 측정","중학교","","","","사각형의 성질을 증명을 통해 정당화할 수 있으며, 여러 가지 사각형 사이의 관계를 설명할 수 있다.","사각형의 성질을 증명을 통해 정당화할 수 있으며, 여러 가지 사각형 사이의 관계를 이해한다.","사각형의 성질을 관찰이나 실험을 통해 정당화할 수 있으며 여러 가지 사각형 사이의 관계를 이해한다.","사각형의 성질을 알고 관찰이나 실험을 통해 직관적으로 이해한다.","사각형의 성질 중 일부를 안다.","",""
"[9수03-12]","도형의 닮음의 뜻과 닮은 도형의 성질을 이해하고, 닮음비를 구할 수 있다.","도형과 측정","중학교","","","","도형의 닮음의 뜻과 닮은 도형의 성질을 설명하고, 닮음비를 이용하여 길이, 넓이, 부피 등을 구할 수 있다.","도형의 닮음의 뜻과 닮은 도형의 성질을 이해하고 닮음비를 이용하여 선분의 길이를 구할 수 있다.","도형의 닮음의 뜻과 닮은 도형의 성질을 이해하고, 닮음인 두 도형의 닮음비를 구할 수 있다.","도형의 닮음의 뜻과 닮은 도형의 성질을 알고, 닮음인 두 평면 도형의 닮음비를 구할 수 있다.","도형의 닮음의 뜻과 닮은 도형의 성질의 일부를 알고, 안내된 절차에 따라 닮음인 두 평면 도형의 닮음비를 구할 수 있다.","",""
"[9수03-13]","삼각형의 닮음 조건을 이해하고, 이를 이용하여 두 삼각형이 닮음인지 판별할 수 있다.","도형과 측정","중학교","","","","두 삼각형이 닮음이 되는 조건과 그 이유를 설명하고, 이를 이용하여 주어진 도형에서 닮음인 두 삼각형을 찾을 수 있다.","삼각형의 닮음 조건을 이해하고, 이를 이용하여 주어진 도형에서 닮음인 두 삼각형을 찾을 수 있다.","","삼각형의 닮음 조건을 알고, 주어진 두 닮음인 삼각형에서 닮음 조건을 말할 수 있다.","","",""
"[9수03-14]","평행선 사이의 선분의 길이의 비를 구할 수 있다.","도형과 측정","중학교","","","","평행선 사이의 선분의 길이의 비를 구하는 과정과 이를 이용하여 삼각형의 무게중심의 성질을 설명할 수 있다.","평행선 사이의 선분의 길이의 비를 구할 수 있으며, 이를 이용하여 삼각형의 무게중심에 대한 성질을 이해한다.","평행선 사이의 선분의 길이의 비를 구하고, 삼각형의 무게중심을 찾을 수 있다.","평행선 사이의 선분의 길이의 비 중 일부를 구할 수 있다.","안내된 절차에 따라 평행선 사이의 선분의 길이의 비 중 일부를 구할 수 있다.","",""
