"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[4국02-05]","글이나 자료의 출처가 믿을 만한지 판단한다.","읽기","초3-4","","","","글이나 자료를 찾아 읽을 때 출처를 정확하게 확인하고 평가 기준에 따라 출처가 믿을 만한지 능동적으로 판단할 수 있다.","글이나 자료를 찾아 읽을 때 출처를 확인하고 평가 기준에 따라 출처가 믿을 만한지 판단할 수 있다.","글이나 자료를 찾아 읽을 때 출처를 일부 확인하고 출처가 믿을 만한지 부분적으로 판단한다.","","","",""
"[4국02-06]","바람직한 읽기 습관을 형성하고 읽기에 대한 자신감을 기른다.","읽기","초3-4","","","","다양한 읽기 활동에 적극적으로 참여하면서 바람직한 읽기 습관을 형성하고, 읽기에 대한 자신감을 갖는다.","읽기 경험을 통해 바람직한 읽기 습관을 형성하고, 읽기에 대한 자신감을 기를 수 있다.","바람직한 읽기 습관과 읽기에 대한 자신감의 형성이 제한적이다.","","","",""
"[4국03-01]","중심 문장과 뒷받침 문장을 갖추어 문단을 쓰고, 문장과 문단을 중심으로 고쳐 쓴다.","쓰기","초3-4","","","","중심 문장과 뒷받침 문장을 갖추어 문단을 짜임새 있게 쓸 수 있고, 문장과 문단을 중심으로 글의 내용과 표현을 효과적으로 고쳐 쓸 수 있다.","중심 문장과 뒷받침 문장을 갖추어 문단을 쓸 수 있고, 문장과 문단을 중심으로 글의 내용과 표현을 고쳐 쓸 수 있다.","중심 문장이 있는 문단을 쓰고, 문장을 중심으로 글의 내용이나 표현을 일부 고쳐 쓴다.","","","",""
"[4국03-02]","절차와 결과가 드러나게 정확한 표현으로 보고하는 글을 쓴다.","쓰기","초3-4","","","","절차와 결과가 드러나게 글의 내용을 짜임새 있게 조직하고, 사실에 기반한 내용을 간결하고 정확한 표현으로 보고하는 글을 쓸 수 있다.","절차와 결과가 드러나게 글의 내용을 조직하고 사실에 기반한 내용과 정확한 표현으로 보고하는 글을 쓸 수 있다.","절차와 결과가 부분적으로 드러나게 글의 내용을 조직하고 일부 정확한 표현을 사용하여 보고하는 글을 쓴다.","","","",""
"[4국03-03]","대상에 대한 자신의 의견과 그렇게 생각한 이유가 드러나게 글을 쓴다.","쓰기","초3-4","","","","대상에 대해 자신의 의견을 제시하고 의견을 뒷받침하는 이유가 명료하게 드러나도록 글을 쓸 수 있다.","대상에 대해 자신의 의견을 제시하고 의견을 뒷받침하는 이유를 들어 글을 쓸 수 있다.","대상에 대해 자신의 의견을 제한적으로 제시하거나 의견에 대한 이유가 부분적으로 드러나게 글을 쓴다.","","","",""
"[4국03-04]","목적과 주제를 고려하여 독자에게 마음을 전하는 글을 쓴다.","쓰기","초3-4","","","","목적과 주제와 같은 상황 맥락을 전체적으로 고려하여 독자에게 마음을 전하는 글을 쓸 수 있다.","목적과 주제와 같은 상황 맥락을 고려하여 독자에게 마음을 전하는 글을 쓸 수 있다.","목적 또는 주제를 부분적으로 고려하여 독자에게 마음을 전하는 글을 쓴다.","","","",""
"[4국03-05]","자신의 쓰기 과정을 점검하며 쓰기에 자신감을 갖는다.","쓰기","초3-4","","","","자신의 쓰기 과정을 능동적으로 점검하여 글의 내용과 표현을 수정·보완할 수 있고, 다양한 유형의 글을 쓰면서 쓰기에 자신감을 갖는다.","자신의 쓰기 과정을 점검하여 글의 내용이나 표현을 수정·보완할 수 있고, 다양한 유형의 글을 쓰면서 쓰기에 자신감을 갖는다.","자신의 쓰기 과정을 제한적으로 점검하고, 일부 유형의 글을 쓰면서 쓰기에 자신감을 갖는다.","","","",""
"[4국04-01]","단어와 단어 간의 의미 관계를 파악한다.","문법","초3-4","","","","다양한 단어 간의 의미 관계를 종합적으로 분석할 수 있다.","단어와 단어 간의 의미 관계를 이해할 수 있다.","단어와 단어 간의 의미 관계를 제한적으로 이해한다.","","","",""
"[4국04-02]","단어를 분류하고 국어사전을 활용하여 능동적인 국어 활동을 한다.","문법","초3-4","","","","단어를 다양한 기준에 따라 분류하고 국어사전의 정보를 종합적으로 활용하여 능동적인 국어 활동을 할 수 있다.","단어를 분류하고 국어사전의 정보를 활용하여 국어 활동을 할 수 있다.","단어의 분류 기준을 확인하고 국어사전의 정보를 일부 활용하여 국어 활동을 한다.","","","",""
"[4국04-03]","기본적인 문장의 짜임을 이해하고 적절하게 사용한다.","문법","초3-4","","","","다양한 문장에서 기본적인 문장의 짜임을 분석하고 여러 가지 짜임의 문장을 적절하게 사용할 수 있다.","기본적인 문장의 짜임을 이해하고 여러 가지 짜임의 문장을 사용할 수 있다.","기본적인 문장의 짜임을 제한적으로 이해하고 사용한다.","","","",""
"[4국04-04]","글과 담화에 쓰인 높임 표현과 지시·접속 표현을 이해하고 상황에 맞게 표현한다.","문법","초3-4","","","","글과 담화에 쓰인 다양한 높임 표현과 지시·접속 표현을 분석하고 적절한 표현을 상황에 따라 효과적으로 활용할 수 있다.","글과 담화에 쓰인 다양한 높임 표현과 지시·접속 표현을 이해하고 이를 상황에 따라 표현할 수 있다.","글과 담화에 쓰인 높임 표현과 지시·접속 표현을 확인하고 일부를 상황에 따라 제한적으로 표현한다.","","","",""
"[4국04-05]","언어가 의사소통과 관계 형성의 수단임을 이해하고 국어를 소중히 여기는 태도를 지닌다.","문법","초3-4","","","","언어가 의사소통과 관계 형성의 수단임을 종합적으로 이해하고 국어를 소중히 여기는 태도를 내면화한다.","언어가 의사소통과 관계 형성의 수단임을 이해하고 국어의 소중함을 인식하는 태도를 지닌다.","언어가 의사소통과 관계 형성의 수단임을 확인하고 국어의 소중함에 관심을 가진다.","","","",""
"[4국05-01]","인물과 이야기의 흐름을 중심으로 작품을 감상한다.","문학","초3-4","","","","인물과 이야기의 흐름을 적절하게 파악하며 작품을 능동적으로 감상할 수 있다.","인물과 이야기의 흐름을 파악하며 작품을 감상할 수 있다.","인물과 이야기의 흐름에 관심을 가지며 작품을 감상한다.","","","",""
"[4국05-02]","자신의 경험을 바탕으로 작품 속 세계와 현실 세계를 비교하여 작품을 감상한다.","문학","초3-4","","","","자신의 경험을 바탕으로 작품 속 세계와 현실 세계의 공통점이나 차이점을 구체적으로 비교하고 작품에 대한 의견을 나누며 적극적으로 감상할 수 있다.","자신의 경험을 바탕으로 작품 속 세계와 현실 세계의 공통점이나 차이점을 비교하며 작품을 감상할 수 있다.","자신의 경험을 바탕으로 작품 속 세계와 현실 세계의 공통점이나 차이점을 부분적으로 비교하며 작품을 감상한다.","","","",""
"[4국05-03]","작품을 듣거나 읽고 마음에 드는 작품을 소개한다.","문학","초3-4","","","","작품을 듣거나 읽고 작품이 마음에 든 이유를 구체적으로 말하며 작품을 자세하게 소개할 수 있다.","작품을 듣거나 읽고 작품이 마음에 든 이유를 말하며 작품을 소개할 수 있다.","작품을 듣거나 읽고 작품에서 마음에 드는 부분을 일부 말한다.","","","",""
"[4국05-04]","감각적 표현에 유의하여 작품을 감상하고, 감각적 표현을 활용하여 자신의 생각이나 감정을 표현한다.","문학","초3-4","","","","감각적 표현의 특성과 효과를 파악하며 작품을 감상하고, 감각적 표현을 적절하게 활용하여 자신의 생각이나 감정을 적극적으로 표현할 수 있다.","감각적 표현의 특성을 파악하며 작품을 감상하고, 감각적 표현을 활용하여 자신의 생각이나 감정을 표현할 수 있다.","감각적 표현의 특성을 부분적으로 파악하며 작품을 감상하고, 감각적 표현을 활용하여 자신의 생각이나 감정을 간단하게 표현한다.","","","",""
"[4국05-05]","재미나 감동을 느끼며 작품을 즐겨 감상하는 태도를 지닌다.","문학","초3-4","","","","재미나 감동을 느끼며 작품을 적극적으로 찾아 읽고 즐겨 감상하는 태도를 지닌다.","재미나 감동을 느끼며 작품을 읽고 즐기는 태도를 지닌다.","주어진 작품을 읽고 재미나 감동을 느끼는 태도를 지닌다.","","","",""
"[4국06-01]","인터넷에서 학습에 필요한 다양한 자료를 탐색하고 목적에 맞게 자료를 선택한다.","매체","초3-4","","","","학습 상황에 필요한 다양한 자료를 인터넷에서 효과적으로 탐색하고 목적에 적합한 자료를 선택하여 활용할 수 있다.","학습 상황에 필요한 다양한 자료를 인터넷에서 탐색하고 목적에 적합한 자료를 선택할 수 있다.","학습에 필요한 자료를 인터넷에서 탐색한다.","","","",""
"[4국06-02]","매체를 활용하여 간단한 발표 자료를 만든다.","매체","초3-4","","","","다양한 매체를 활용하여 간단한 발표 자료를 짜임새 있게 만들 수 있다.","매체를 활용하여 간단한 발표 자료를 만들 수 있다.","매체를 활용하여 발표 자료의 일부를 만든다.","","","",""
"[4국06-03]","매체 소통 윤리를 고려하여 매체 자료를 활용하고 공유한다.","매체","초3-4","","","","매체 소통 윤리를 이해하고 이를 지키며 매체 자료를 적극적으로 활용하고 공유할 수 있다.","기본적인 매체 소통 윤리를 이해하면서 매체 자료를 활용하고 공유할 수 있다.","매체 소통 윤리를 부분적으로 이해하면서 매체 자료를 일부 활용하거나 공유한다.","","","",""
"[4사01-01]","주변 여러 장소에서의 경험과 느낌을 다양한 방식으로 표현하고, 장소감을 나누며 서로 존중하는 태도를 지닌다.","우리가 사는 곳","초3-4","","","","주변 여러 장소에서의 경험과 느낌을 다양한 방식으로 표현하며 주변 장소에 관심을 가지고, 다른 사람과 장소감을 비교하며 서로 다른 장소감을 존중하는 태도를 가진다.","주변 여러 장소에서의 경험과 느낌을 다양한 방식으로 표현하고, 다른 사람의 장소감을 관찰하며 서로 다른 장소감을 존중하는 태도를 가진다.","주변 여러 장소에서의 경험과 느낌을 표현하고, 다른 사람의 장소감을 관찰하며 서로 다른 장소감의 차이를 발견할 수 있다.","","","",""
"[4사01-02]","주변의 여러 장소를 살펴보고, 우리가 사는 곳을 더 살기 좋은 곳으로 만드는 방안을 탐색한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","우리가 사는 곳","초3-4","","","","주변 여러 장소를 조사하여 좋은 점과 불편한 점을 구분하고, 살기 좋은 곳의 조건을 분석하여 우리가 사는 곳을 더 살기 좋은 곳으로 만드는 방법을 제안할 수 있다.","주변의 여러 장소를 조사하여 좋은 점과 불편한 점을 구분하고, 우리가 사는 곳을 더 살기 좋은 곳으로 만드는 방법을 제시할 수 있다.","주변의 여러 장소를 조사하여, 좋은 점과 불편한 점을 나열할 수 있다.","","","",""
"[4사02-01]","일상 속에서 시간의 흐름을 경험할 수 있는 사례를 살펴보고, 이를 바탕으로 역사의 시간 개념을 이해한다.","일상에서 만나는 과거","초3-4","","","","일상 속에서 시간의 흐름을 경험할 수 있는 사례를 분석하여 역사의 시간 개념을 탐구하고 시간의 흐름 속에서 자신의 위치를 확인할 수 있다.","일상 속에서 시간의 흐름을 경험할 수 있는 사례를 찾아보고 이를 바탕으로 역사의 시간 개념을 설명할 수 있다.","일상 속에서 시간의 흐름을 경험할 수 있는 사례를 찾을 수 있다.","","","",""
"[4사02-02]","오래된 물건이나 자료들을 주변에서 찾아보고, 이를 통해 과거의 모습을 살펴볼 수 있음을 이해한다.","일상에서 만나는 과거","초3-4","","","","주변에서 오래된 물건이나 자료들을 찾아보며 과거의 모습을 탐색하고, 역사가 증거를 바탕으로 구성된다는 것을 추정할 수 있다.","주변에서 오래된 물건이나 자료들을 찾아보고, 이들이 과거의 모습을 알려주는 증거임을 짐작하여 설명할 수 있다.","주변에서 과거의 모습을 살펴볼 수 있는 오래된 물건이나 자료들을 찾을 수 있다.","","","",""
"[4사02-03]","지역의 변화상을 보여주는 역사 자료를 분석하여 지역 사람들의 달라진 생활 모습을 파악한다.","일상에서 만나는 과거","초3-4","","","","지역의 변화상을 보여주는 다양한 역사 자료를 선정하고 분석하여 지역 사람들의 달라진 생활 모습을 유추할 수 있다.","지역의 변화상을 보여주는 역사 자료를 조사하여 지역 사람들의 달라진 생활 모습을 비교할 수 있다.","지역의 변화상을 보여주는 역사 자료를 통해 지역 사람들의 달라진 생활 모습을 찾을 수 있다.","","","",""
"[4사03-01]","최근 사회 변화의 양상과 특징을 파악하고, 그로 인해 나타난 생활모습의 변화를 탐색한다.","사회 변화와 다양한 문화","초3-4","","","","사례를 통해 최근 사회 변화의 양상과 특징을 도출하고, 그로 인해 변화한 생활모습을 분석할 수 있다.","최근 사회 변화의 양상과 특징을 분석하고, 그로 인해 변화한 생활모습을 설명할 수 있다.","최근 사회 변화의 양상과 특징을 생활모습의 변화와 관련지어 나열할 수 있다.","","","",""
"[4사03-02]","우리 사회에 다양한 문화가 확산되면서 나타나는 긍정적 효과와 문제를 분석하고, 나와 다른 사람이나 집단의 문화를 존중하는 태도를 기른다.","사회 변화와 다양한 문화","초3-4","","","","다양한 자료를 통해 우리 사회에 다양한 문화가 확산되면서 나타나는 긍정적 효과와 문제를 도출하고, 나와 다른 사람이나 집단의 문화를 존중할 수 있다.","우리 사회에 다양한 문화가 확산되면서 나타나는 긍정적 효과와 문제를 분석하고, 나와 다른 사람이나 집단의 문화를 존중하는 태도를 가진다.","우리 사회에 다양한 문화가 확산되면서 나타나는 긍정적 효과와 문제를 나열하고, 나와 다른 사람의 문화를 존중해야 함을 안다.","","","",""
"[4사04-01]","옛날 풍습에 대해 알아보고, 오늘날과 비교하여 변화상을 파악한다.","옛날과 오늘날의 생활 모습","초3-4","","","","옛날 풍습을 조사하고, 오늘날과 비교하여 변화상을 분석할 수 있다.","옛날 풍습을 살펴보고, 오늘날과 비교하여 변화상을 제시할 수 있다.","옛날 풍습의 종류를 설명하고, 오늘날의 풍습과 비교할 수 있다.","","","",""
"[4사04-02]","옛날부터 오늘날까지 교통의 변화에 따른 이동과 생활 모습의 변화를 이해한다.","옛날과 오늘날의 생활 모습","초3-4","","","","옛날부터 오늘날까지 교통의 변화에 따른 이동과 생활 모습의 변화를 일상생활의 경험과 관련지어 탐구할 수 있다.","옛날부터 오늘날까지 교통의 변화에 따른 이동과 생활 모습의 변화를 설명할 수 있다.","옛날부터 오늘날까지 교통의 변화에 따라 이동 수단이 달라졌음을 말할 수 있다.","","","",""
"[4사04-03]","옛날부터 오늘날까지 통신수단의 변화에 따른 정보 교류와 의사소통 방식의 변화를 설명한다.","옛날과 오늘날의 생활 모습","초3-4","","","","옛날부터 오늘날까지 통신수단의 변화에 따른 정보 교류와 의사소통 방식의 변화를 일상생활의 경험과 관련지어 탐구할 수 있다.","옛날부터 오늘날까지 통신수단의 변화에 따른 정보 교류와 의사소통 방식의 변화를 설명할 수 있다.","옛날부터 오늘날까지 통신수단의 변화에 따라 정보 교류와 의사소통 방식이 달라졌음을 짐작하여 말할 수 있다.","","","",""
"[4사05-01]","우리 지역을 표현한 다양한 종류의 지도를 찾아보고, 지도의 요소를 이해한다.","지도로 만나는 우리 지역","초3-4","","","","우리 지역을 표현한 다양한 지도의 종류와 기능을 분석하고 지도에 나타난 요소의 의미와 쓰임을 설명하며, 실생활에서 지도를 활용할 수 있다.","우리 지역을 표현한 다양한 종류의 지도를 조사하고, 지도에 나타난 요소가 의미하는 바를 설명할 수 있다.","우리 지역을 표현한 다양한 종류의 지도를 보고, 지도의 요소를 구별할 수 있다.","","","",""
"[4사05-02]","지도에서 우리 지역의 위치를 파악하고, 우리 지역의 지리 정보를 탐색한다.","지도로 만나는 우리 지역","초3-4","","","","지도를 통해 우리 지역의 위치 특성을 분석하고, 우리 지역의 지리 정보를 조사하여 우리 지역의 특징을 다른 지역과 비교하여 설명할 수 있다.","지도에서 우리 지역의 위치를 확인하고, 우리 지역의 지리 정보를 조사하여 우리 지역의 특징을 설명할 수 있다.","지도에서 우리 지역의 위치를 찾고, 우리 지역의 지리 정보를 조사할 수 있다.","","","",""
"[4사06-01]","지역의 문화유산을 통해 문화유산의 의미와 유형을 알아보고, 문화유산의 가치를 탐색한다.","우리 지역의 문화유산","초3-4","","","","지역의 문화유산을 통해 문화유산의 의미, 유형, 가치를 탐구하고, 문화유산의 가치를 탐색하여 문화유산을 보존하려는 태도를 가진다.","지역의 문화유산을 통해 문화유산의 의미와 유형을 설명하고, 문화유산의 가치를 찾아 문화유산을 지키려는 태도를 가진다.","지역의 문화유산을 통해 문화유산의 의미와 유형을 탐색하고, 문화유산에 관심을 가진다.","","","",""
"[4사06-02]","지역의 박물관, 기념관, 유적지 등을 체험하고 지역의 역사를 이해한다.","우리 지역의 문화유산","초3-4","","","","지역의 박물관, 기념관, 유적지 등을 체험하며 다양한 역사적 사실을 탐구하고 지역의 역사를 지키려는 태도를 가진다.","지역의 박물관, 기념관, 유적지 등을 체험하며 알게 된 역사적 사실을 설명하고 지역의 역사에 지속적으로 관심을 가진다.","지역의 박물관, 기념관, 유적지 등을 살펴보며 지역의 역사에 관심을 가진다.","","","",""
"[4사07-01]","자원의 희소성으로 인해 경제활동에서 선택의 문제가 발생함을 이해하고, 경제활동에서 합리적 선택의 방법을 탐색한다.","경제활동과 지역 간 교류","초3-4","","","","자원의 희소성으로 인해 경제활동에서 선택의 문제가 발생하는 사례를 조사하고, 경제활동에서 합리적 선택의 방법을 실천할 수 있다.","자원의 희소성으로 인해 경제활동에서 선택의 문제가 발생함을 설명하고, 경제활동에서 합리적 선택의 방법을 탐색할 수 있다.","자원의 희소성으로 인해 경제활동에서 선택의 문제가 발생함을 말할 수 있다.","","","",""
"[4사07-02]","생산과 소비 활동을 파악하고, 인적ㆍ물적 교류의 사례를 통해 각 지역 및 사람들이 상호 의존 관계를 맺고 있음을 탐색한다.","경제활동과 지역 간 교류","초3-4","","","","사례를 통해 생산과 소비 활동을 분석하고, 여러 인적ㆍ물적 교류의 사례를 조사하여 각 지역 및 사람들이 상호 의존 관계를 맺고 있음을 도출할 수 있다.","사례를 통해 생산과 소비 활동을 구분하고, 인적ㆍ물적 교류의 사례를 통해 각 지역 및 사람들이 상호 의존 관계에 있음을 설명할 수 있다.","생산과 소비 활동을 구분하고, 인적ㆍ물적 교류의 사례를 조사할 수 있다.","","","",""
"[4사08-01]","학교 자치 사례를 통하여 민주주의의 의미를 이해하고, 학교생활에서 민주주의를 실천하는 능력을 기른다. ※ 내용 체계표의 가치ㆍ태도 요소를 포함하여 성취수준 개발","민주주의와 자치","초3-4","","","","학교 자치 활동의 사례를 조사하여 민주주의의 의미를 도출하고, 학교생활에서 민주주의를 실천하는 데 참여할 수 있다.","학교 자치 활동의 사례를 통하여 민주주의의 의미를 설명하고, 학교생활에서 민주주의를 실천하는 데 관심을 가진다.","학교 자치 활동의 사례를 통하여 민주주의의 의미를 제시하고, 학교생활에서 민주주의를 실천하고자 노력한다.","","","",""
"[4사08-02]","지역에서 이루어지는 민주주의 사례를 통해 주민 자치와 주민 참여의 중요성을 파악하고, 지역사회의 문제 해결에 참여하는 태도를 기른다.","민주주의와 자치","초3-4","","","","지역에서 이루어지는 민주주의의 사례를 통해 주민 자치와 주민 참여의 중요성을 설명하고, 지역사회에서 발생하는 문제를 조사하고 해결하기 위해 노력한다.","지역에서 이루어지는 민주주의의 사례를 통해 주민 자치와 주민 참여의 중요성을 파악하고, 지역사회에서 발생하는 문제와 이에 대한 해결에 관심을 가진다.","지역에서 이루어지는 민주주의의 사례를 통해 주민 자치와 주민 참여의 중요성을 파악하고, 지역사회에서 발생하는 문제에 주의를 기울인다.","","","",""
"[4사09-01]","생활 주변에서 찾을 수 있는 여러 가지 문제를 파악하고, 그 문제를 합리적으로 해결하는 능력을 기른다.","지역문제를 해결하고 지역을 알리는 노력","초3-4","","","","생활 주변에서 찾을 수 있는 지역의 여러 가지 문제를 조사하고, 그 문제를 합리적으로 해결하는 방안을 근거를 들어 제안할 수 있다.","생활 주변에서 찾을 수 있는 지역의 여러 가지 문제를 파악하고, 그 문제를 합리적으로 해결하기 위한 방안을 탐색할 수 있다.","생활 주변에서 찾을 수 있는 여러 가지 문제를 제시하고 문제 해결에 관심을 가진다.","","","",""
"[4사09-02]","지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 노력을 알고 관심을 갖는다.","지역문제를 해결하고 지역을 알리는 노력","초3-4","","","","지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 여러 활동을 조사하고, 지역사회의 노력에 다양한 방식으로 참여할 수 있다.","지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 활동을 조사하고, 지역사회의 노력에 지속적으로 관심을 가진다.","지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 활동을 탐색할 수 있다.","","","",""
"[4사10-01]","여러 지역의 자연환경과 인문환경의 특징을 살펴보고, 환경의 이용과 개발에 따른 변화를 탐구한다.","다양한 환경과 삶의 모습","초3-4","","","","여러 지역의 자연환경과 인문환경을 분석하여 특징을 파악하고, 개발과 보전에 관한 균형 있는 관점을 바탕으로 환경의 이용과 개발에 따른 변화를 설명할 수 있다.","여러 지역의 자연환경과 인문환경을 조사하여 우리 지역과의 유사점과 차이점을 발견하고, 환경의 이용과 개발에 따른 변화를 설명할 수 있다.","여러 지역의 자연환경과 인문환경을 조사하여 다양한 환경의 모습을 확인하고, 환경의 이용과 개발에 따른 변화를 살펴볼 수 있다.","","","",""
"[4사10-02]","사례에서 도시의 인구, 교통, 산업 등의 특징을 탐구하고, 도시에서의 삶의 모습을 이해한다.","다양한 환경과 삶의 모습","초3-4","","","","우리나라 여러 도시의 사례를 분석하여 도시의 인구, 교통, 산업 등의 특징을 도출하고, 도시 생활의 장점과 단점을 중심으로 도시에서의 삶의 모습을 설명할 수 있다.","우리나라 여러 도시의 인구, 교통, 산업의 특징을 조사하고, 도시 생활의 장점과 단점을 설명할 수 있다.","우리나라 여러 도시의 인구, 교통, 산업의 특징을 찾을 수 있고, 도시에서의 생활 모습을 말할 수 있다.","","","",""
"[4도01-01]","자신의 감정을 소중히 여기며 존중하는 태도를 바탕으로 내가 누구인가를 탐구한다.","자신과의 관계","초3-4","","","","자신의 감정을 꾸준히 존중하는 태도를 바탕으로 내가 누구인가를 다각도로 탐구한다.","자신의 감정을 존중하는 태도를 바탕으로 내가 누구인가를 탐구한다.","자신의 감정에 관심을 가지고 내가 누구인가를 탐구하려고 노력한다.","","","",""
"[4도01-02]","정직의 의미를 알고 모범적인 사례를 탐색하여 바르게 행동하려는 태도를 기른다.","자신과의 관계","초3-4","","","","정직의 의미를 포괄적으로 이해하고 다양한 모범 사례를 탐색하여 생활 전반에서 바르게 행동하려는 태도를 기른다.","정직의 의미를 이해하고 모범 사례를 탐색하여 바르게 행동하려는 태도를 기른다.","정직의 의미를 단편적으로 이해하고 모범 사례 탐색에 관심을 가지며 바르게 행동하려는 태도를 기르고자 노력한다.","","","",""
